,prune_name,rgft_name,time,ll,orig_ds_ll
"0,0",N1,Sp017,0.112,-6042.501811,-6042.49451
"0,1",N1,Sp016,0.103,-6042.501747,-6042.49451
"1,0",Sp017,N1,0.105,-6042.501742,-6042.49451
"1,1",Sp017,Sp016,0.105,-6042.501742,-6042.49451
"1,2",Sp017,N4,no ll opt_no time,,-6042.49451
"1,3",Sp017,Sp015,no ll opt_no time,,-6042.49451
"1,4",Sp017,N6,no ll opt_no time,,-6042.49451
"1,5",Sp017,Sp000,no ll opt_no time,,-6042.49451
"1,6",Sp017,N8,no ll opt_no time,,-6042.49451
"1,7",Sp017,N9,no ll opt_no time,,-6042.49451
"1,8",Sp017,N10,no ll opt_no time,,-6042.49451
"1,9",Sp017,N11,no ll opt_no time,,-6042.49451
"1,10",Sp017,Sp044,no ll opt_no time,,-6042.49451
"1,11",Sp017,N13,no ll opt_no time,,-6042.49451
"1,12",Sp017,N14,no ll opt_no time,,-6042.49451
"1,13",Sp017,N15,no ll opt_no time,,-6042.49451
"1,14",Sp017,Sp003,no ll opt_no time,,-6042.49451
"1,15",Sp017,Sp002,no ll opt_no time,,-6042.49451
"1,16",Sp017,Sp043,no ll opt_no time,,-6042.49451
"1,17",Sp017,Sp041,no ll opt_no time,,-6042.49451
"1,18",Sp017,N20,no ll opt_no time,,-6042.49451
"1,19",Sp017,N21,no ll opt_no time,,-6042.49451
"1,20",Sp017,N22,no ll opt_no time,,-6042.49451
"1,21",Sp017,Sp011,no ll opt_no time,,-6042.49451
"1,22",Sp017,N24,no ll opt_no time,,-6042.49451
"1,23",Sp017,N25,no ll opt_no time,,-6042.49451
"1,24",Sp017,N26,no ll opt_no time,,-6042.49451
"1,25",Sp017,N27,no ll opt_no time,,-6042.49451
"1,26",Sp017,N28,no ll opt_no time,,-6042.49451
"1,27",Sp017,Sp013,no ll opt_no time,,-6042.49451
"1,28",Sp017,N30,no ll opt_no time,,-6042.49451
"1,29",Sp017,N31,no ll opt_no time,,-6042.49451
"1,30",Sp017,Sp033,no ll opt_no time,,-6042.49451
"1,31",Sp017,N33,no ll opt_no time,,-6042.49451
"1,32",Sp017,N34,no ll opt_no time,,-6042.49451
"1,33",Sp017,Sp007,no ll opt_no time,,-6042.49451
"1,34",Sp017,N36,no ll opt_no time,,-6042.49451
"1,35",Sp017,N37,no ll opt_no time,,-6042.49451
"1,36",Sp017,Sp014,no ll opt_no time,,-6042.49451
"1,37",Sp017,Sp012,no ll opt_no time,,-6042.49451
"1,38",Sp017,Sp038,no ll opt_no time,,-6042.49451
"1,39",Sp017,N41,no ll opt_no time,,-6042.49451
"1,40",Sp017,Sp037,no ll opt_no time,,-6042.49451
"1,41",Sp017,Sp035,no ll opt_no time,,-6042.49451
"1,42",Sp017,N44,no ll opt_no time,,-6042.49451
"1,43",Sp017,N45,no ll opt_no time,,-6042.49451
"1,44",Sp017,N46,no ll opt_no time,,-6042.49451
"1,45",Sp017,N47,no ll opt_no time,,-6042.49451
"1,46",Sp017,Sp010,no ll opt_no time,,-6042.49451
"1,47",Sp017,Sp008,no ll opt_no time,,-6042.49451
"1,48",Sp017,N50,no ll opt_no time,,-6042.49451
"1,49",Sp017,Sp001,no ll opt_no time,,-6042.49451
"1,50",Sp017,N52,no ll opt_no time,,-6042.49451
"1,51",Sp017,Sp034,no ll opt_no time,,-6042.49451
"1,52",Sp017,N54,no ll opt_no time,,-6042.49451
"1,53",Sp017,N55,no ll opt_no time,,-6042.49451
"1,54",Sp017,N56,no ll opt_no time,,-6042.49451
"1,55",Sp017,N57,no ll opt_no time,,-6042.49451
"1,56",Sp017,Sp042,no ll opt_no time,,-6042.49451
"1,57",Sp017,N59,no ll opt_no time,,-6042.49451
"1,58",Sp017,Sp006,no ll opt_no time,,-6042.49451
"1,59",Sp017,Sp004,no ll opt_no time,,-6042.49451
"1,60",Sp017,Sp009,no ll opt_no time,,-6042.49451
"1,61",Sp017,Sp005,no ll opt_no time,,-6042.49451
"1,62",Sp017,Sp036,no ll opt_no time,,-6042.49451
"1,63",Sp017,Sp023,no ll opt_no time,,-6042.49451
"1,64",Sp017,N66,no ll opt_no time,,-6042.49451
"1,65",Sp017,Sp028,no ll opt_no time,,-6042.49451
"1,66",Sp017,Sp025,no ll opt_no time,,-6042.49451
"1,67",Sp017,N69,no ll opt_no time,,-6042.49451
"1,68",Sp017,N70,no ll opt_no time,,-6042.49451
"1,69",Sp017,Sp027,no ll opt_no time,,-6042.49451
"1,70",Sp017,N72,no ll opt_no time,,-6042.49451
"1,71",Sp017,Sp026,no ll opt_no time,,-6042.49451
"1,72",Sp017,Sp040,no ll opt_no time,,-6042.49451
"1,73",Sp017,Sp039,no ll opt_no time,,-6042.49451
"1,74",Sp017,Sp032,no ll opt_no time,,-6042.49451
"1,75",Sp017,N77,no ll opt_no time,,-6042.49451
"1,76",Sp017,Sp021,no ll opt_no time,,-6042.49451
"1,77",Sp017,Sp019,no ll opt_no time,,-6042.49451
"1,78",Sp017,Sp031,no ll opt_no time,,-6042.49451
"1,79",Sp017,N81,no ll opt_no time,,-6042.49451
"1,80",Sp017,Sp030,no ll opt_no time,,-6042.49451
"1,81",Sp017,Sp029,no ll opt_no time,,-6042.49451
"1,82",Sp017,Sp024,no ll opt_no time,,-6042.49451
"1,83",Sp017,Sp018,no ll opt_no time,,-6042.49451
"1,84",Sp017,Sp022,no ll opt_no time,,-6042.49451
"1,85",Sp017,Sp020,no ll opt_no time,,-6042.49451
"2,0",Sp016,N1,0.104,-6042.501742,-6042.49451
"2,1",Sp016,Sp017,0.104,-6042.501743,-6042.49451
"2,2",Sp016,N4,no ll opt_no time,,-6042.49451
"2,3",Sp016,Sp015,no ll opt_no time,,-6042.49451
"2,4",Sp016,N6,no ll opt_no time,,-6042.49451
"2,5",Sp016,Sp000,no ll opt_no time,,-6042.49451
"2,6",Sp016,N8,no ll opt_no time,,-6042.49451
"2,7",Sp016,N9,no ll opt_no time,,-6042.49451
"2,8",Sp016,N10,no ll opt_no time,,-6042.49451
"2,9",Sp016,N11,no ll opt_no time,,-6042.49451
"2,10",Sp016,Sp044,no ll opt_no time,,-6042.49451
"2,11",Sp016,N13,no ll opt_no time,,-6042.49451
"2,12",Sp016,N14,no ll opt_no time,,-6042.49451
"2,13",Sp016,N15,no ll opt_no time,,-6042.49451
"2,14",Sp016,Sp003,no ll opt_no time,,-6042.49451
"2,15",Sp016,Sp002,no ll opt_no time,,-6042.49451
"2,16",Sp016,Sp043,no ll opt_no time,,-6042.49451
"2,17",Sp016,Sp041,no ll opt_no time,,-6042.49451
"2,18",Sp016,N20,no ll opt_no time,,-6042.49451
"2,19",Sp016,N21,no ll opt_no time,,-6042.49451
"2,20",Sp016,N22,no ll opt_no time,,-6042.49451
"2,21",Sp016,Sp011,no ll opt_no time,,-6042.49451
"2,22",Sp016,N24,no ll opt_no time,,-6042.49451
"2,23",Sp016,N25,no ll opt_no time,,-6042.49451
"2,24",Sp016,N26,no ll opt_no time,,-6042.49451
"2,25",Sp016,N27,no ll opt_no time,,-6042.49451
"2,26",Sp016,N28,no ll opt_no time,,-6042.49451
"2,27",Sp016,Sp013,no ll opt_no time,,-6042.49451
"2,28",Sp016,N30,no ll opt_no time,,-6042.49451
"2,29",Sp016,N31,no ll opt_no time,,-6042.49451
"2,30",Sp016,Sp033,no ll opt_no time,,-6042.49451
"2,31",Sp016,N33,no ll opt_no time,,-6042.49451
"2,32",Sp016,N34,no ll opt_no time,,-6042.49451
"2,33",Sp016,Sp007,no ll opt_no time,,-6042.49451
"2,34",Sp016,N36,no ll opt_no time,,-6042.49451
"2,35",Sp016,N37,no ll opt_no time,,-6042.49451
"2,36",Sp016,Sp014,no ll opt_no time,,-6042.49451
"2,37",Sp016,Sp012,no ll opt_no time,,-6042.49451
"2,38",Sp016,Sp038,no ll opt_no time,,-6042.49451
"2,39",Sp016,N41,no ll opt_no time,,-6042.49451
"2,40",Sp016,Sp037,no ll opt_no time,,-6042.49451
"2,41",Sp016,Sp035,no ll opt_no time,,-6042.49451
"2,42",Sp016,N44,no ll opt_no time,,-6042.49451
"2,43",Sp016,N45,no ll opt_no time,,-6042.49451
"2,44",Sp016,N46,no ll opt_no time,,-6042.49451
"2,45",Sp016,N47,no ll opt_no time,,-6042.49451
"2,46",Sp016,Sp010,no ll opt_no time,,-6042.49451
"2,47",Sp016,Sp008,no ll opt_no time,,-6042.49451
"2,48",Sp016,N50,no ll opt_no time,,-6042.49451
"2,49",Sp016,Sp001,no ll opt_no time,,-6042.49451
"2,50",Sp016,N52,no ll opt_no time,,-6042.49451
"2,51",Sp016,Sp034,no ll opt_no time,,-6042.49451
"2,52",Sp016,N54,no ll opt_no time,,-6042.49451
"2,53",Sp016,N55,no ll opt_no time,,-6042.49451
"2,54",Sp016,N56,no ll opt_no time,,-6042.49451
"2,55",Sp016,N57,no ll opt_no time,,-6042.49451
"2,56",Sp016,Sp042,no ll opt_no time,,-6042.49451
"2,57",Sp016,N59,no ll opt_no time,,-6042.49451
"2,58",Sp016,Sp006,no ll opt_no time,,-6042.49451
"2,59",Sp016,Sp004,no ll opt_no time,,-6042.49451
"2,60",Sp016,Sp009,no ll opt_no time,,-6042.49451
"2,61",Sp016,Sp005,no ll opt_no time,,-6042.49451
"2,62",Sp016,Sp036,no ll opt_no time,,-6042.49451
"2,63",Sp016,Sp023,no ll opt_no time,,-6042.49451
"2,64",Sp016,N66,no ll opt_no time,,-6042.49451
"2,65",Sp016,Sp028,no ll opt_no time,,-6042.49451
"2,66",Sp016,Sp025,no ll opt_no time,,-6042.49451
"2,67",Sp016,N69,no ll opt_no time,,-6042.49451
"2,68",Sp016,N70,no ll opt_no time,,-6042.49451
"2,69",Sp016,Sp027,no ll opt_no time,,-6042.49451
"2,70",Sp016,N72,no ll opt_no time,,-6042.49451
"2,71",Sp016,Sp026,no ll opt_no time,,-6042.49451
"2,72",Sp016,Sp040,no ll opt_no time,,-6042.49451
"2,73",Sp016,Sp039,no ll opt_no time,,-6042.49451
"2,74",Sp016,Sp032,no ll opt_no time,,-6042.49451
"2,75",Sp016,N77,no ll opt_no time,,-6042.49451
"2,76",Sp016,Sp021,no ll opt_no time,,-6042.49451
"2,77",Sp016,Sp019,no ll opt_no time,,-6042.49451
"2,78",Sp016,Sp031,no ll opt_no time,,-6042.49451
"2,79",Sp016,N81,no ll opt_no time,,-6042.49451
"2,80",Sp016,Sp030,no ll opt_no time,,-6042.49451
"2,81",Sp016,Sp029,no ll opt_no time,,-6042.49451
"2,82",Sp016,Sp024,no ll opt_no time,,-6042.49451
"2,83",Sp016,Sp018,no ll opt_no time,,-6042.49451
"2,84",Sp016,Sp022,no ll opt_no time,,-6042.49451
"2,85",Sp016,Sp020,no ll opt_no time,,-6042.49451
"3,0",N4,Sp017,0.103,-6045.185208,-6042.49451
"3,1",N4,Sp016,0.105,-6045.184866,-6042.49451
"3,2",N4,Sp015,0.112,-6042.501743,-6042.49451
"4,0",Sp015,Sp017,0.114,-6045.184853,-6042.49451
"4,1",Sp015,Sp016,0.106,-6045.185273,-6042.49451
"4,2",Sp015,N4,0.106,-6042.501767,-6042.49451
"4,3",Sp015,N6,0.130,-6235.974214,-6042.49451
"4,4",Sp015,Sp000,0.133,-6235.974027,-6042.49451
"4,5",Sp015,N8,0.108,-6322.252543,-6042.49451
"4,6",Sp015,N9,0.109,-6322.393044,-6042.49451
"4,7",Sp015,N10,0.111,-6323.180181,-6042.49451
"4,8",Sp015,N11,0.107,-6323.161454,-6042.49451
"4,9",Sp015,Sp044,0.111,-6325.314355,-6042.49451
"4,10",Sp015,N13,0.113,-6325.314620,-6042.49451
"4,11",Sp015,N14,0.109,-6323.180555,-6042.49451
"4,12",Sp015,N15,0.110,-6323.180528,-6042.49451
"4,13",Sp015,Sp003,0.108,-6353.979020,-6042.49451
"4,14",Sp015,Sp002,0.113,-6353.711124,-6042.49451
"4,15",Sp015,Sp043,0.111,-6330.355580,-6042.49451
"4,16",Sp015,Sp041,0.110,-6330.355548,-6042.49451
"4,17",Sp015,N20,0.109,-6321.990018,-6042.49451
"4,18",Sp015,N21,0.110,-6322.330462,-6042.49451
"4,19",Sp015,N22,0.111,-6331.228477,-6042.49451
"4,20",Sp015,Sp011,0.110,-6331.056339,-6042.49451
"4,21",Sp015,N24,0.115,-6321.751350,-6042.49451
"4,22",Sp015,N25,0.111,-6321.938215,-6042.49451
"4,23",Sp015,N26,0.110,-6323.890829,-6042.49451
"4,24",Sp015,N27,0.107,-6323.423233,-6042.49451
"4,25",Sp015,N28,0.112,-6343.768335,-6042.49451
"4,26",Sp015,Sp013,0.114,-6343.767902,-6042.49451
"4,27",Sp015,N30,0.110,-6324.165124,-6042.49451
"4,28",Sp015,N31,0.108,-6324.437861,-6042.49451
"4,29",Sp015,Sp033,0.115,-6321.193055,-6042.49451
"4,30",Sp015,N33,0.108,-6322.916639,-6042.49451
"4,31",Sp015,N34,0.114,-6324.107227,-6042.49451
"4,32",Sp015,Sp007,0.108,-6322.627370,-6042.49451
"4,33",Sp015,N36,0.109,-6340.729634,-6042.49451
"4,34",Sp015,N37,0.110,-6340.733130,-6042.49451
"4,35",Sp015,Sp014,0.111,-6350.869332,-6042.49451
"4,36",Sp015,Sp012,0.107,-6351.045834,-6042.49451
"4,37",Sp015,Sp038,0.108,-6327.465939,-6042.49451
"4,38",Sp015,N41,0.106,-6326.439888,-6042.49451
"4,39",Sp015,Sp037,0.106,-6327.888044,-6042.49451
"4,40",Sp015,Sp035,0.108,-6327.888277,-6042.49451
"4,41",Sp015,N44,0.110,-6330.387553,-6042.49451
"4,42",Sp015,N45,0.108,-6330.373447,-6042.49451
"4,43",Sp015,N46,0.110,-6323.921161,-6042.49451
"4,44",Sp015,N47,0.113,-6324.208454,-6042.49451
"4,45",Sp015,Sp010,0.112,-6344.641598,-6042.49451
"4,46",Sp015,Sp008,0.111,-6344.620393,-6042.49451
"4,47",Sp015,N50,0.111,-6346.997898,-6042.49451
"4,48",Sp015,Sp001,0.111,-6346.653037,-6042.49451
"4,49",Sp015,N52,0.109,-6327.630557,-6042.49451
"4,50",Sp015,Sp034,0.109,-6327.629983,-6042.49451
"4,51",Sp015,N54,0.108,-6330.783463,-6042.49451
"4,52",Sp015,N55,0.108,-6330.783138,-6042.49451
"4,53",Sp015,N56,0.109,-6333.228129,-6042.49451
"4,54",Sp015,N57,0.111,-6332.786952,-6042.49451
"4,55",Sp015,Sp042,0.110,-6338.585387,-6042.49451
"4,56",Sp015,N59,0.130,-6338.585592,-6042.49451
"4,57",Sp015,Sp006,0.116,-6351.800899,-6042.49451
"4,58",Sp015,Sp004,0.118,-6351.800947,-6042.49451
"4,59",Sp015,Sp009,0.111,-6346.999086,-6042.49451
"4,60",Sp015,Sp005,0.106,-6344.660577,-6042.49451
"4,61",Sp015,Sp036,0.115,-6327.630575,-6042.49451
"4,62",Sp015,Sp023,0.109,-6327.630575,-6042.49451
"4,63",Sp015,N66,0.110,-6330.783369,-6042.49451
"4,64",Sp015,Sp028,0.107,-6328.948452,-6042.49451
"4,65",Sp015,Sp025,0.104,-6330.612113,-6042.49451
"4,66",Sp015,N69,0.120,-6330.783511,-6042.49451
"4,67",Sp015,N70,0.126,-6342.050562,-6042.49451
"4,68",Sp015,Sp027,0.116,-6341.720878,-6042.49451
"4,69",Sp015,N72,0.109,-6337.527838,-6042.49451
"4,70",Sp015,Sp026,0.108,-6335.892204,-6042.49451
"4,71",Sp015,Sp040,0.109,-6340.839953,-6042.49451
"4,72",Sp015,Sp039,0.112,-6340.840241,-6042.49451
"4,73",Sp015,Sp032,0.106,-6333.019928,-6042.49451
"4,74",Sp015,N77,0.112,-6336.181753,-6042.49451
"4,75",Sp015,Sp021,0.114,-6345.446492,-6042.49451
"4,76",Sp015,Sp019,0.111,-6346.167680,-6042.49451
"4,77",Sp015,Sp031,0.104,-6342.052780,-6042.49451
"4,78",Sp015,N81,0.110,-6339.696275,-6042.49451
"4,79",Sp015,Sp030,0.110,-6337.439628,-6042.49451
"4,80",Sp015,Sp029,0.113,-6337.577553,-6042.49451
"4,81",Sp015,Sp024,0.108,-6349.492213,-6042.49451
"4,82",Sp015,Sp018,0.110,-6348.907518,-6042.49451
"4,83",Sp015,Sp022,0.110,-6342.296341,-6042.49451
"4,84",Sp015,Sp020,0.112,-6342.295752,-6042.49451
"5,0",N6,N1,0.114,-6235.974027,-6042.49451
"5,1",N6,Sp017,0.109,-6247.872066,-6042.49451
"5,2",N6,Sp016,0.110,-6247.871921,-6042.49451
"5,3",N6,Sp015,0.118,-6235.974235,-6042.49451
"5,4",N6,Sp000,0.108,-6042.502852,-6042.49451
"6,0",Sp000,N1,0.110,-6235.974214,-6042.49451
"6,1",Sp000,Sp017,0.109,-6248.381519,-6042.49451
"6,2",Sp000,Sp016,0.109,-6248.381358,-6042.49451
"6,3",Sp000,Sp015,0.110,-6235.974646,-6042.49451
"6,4",Sp000,N6,0.109,-6042.586704,-6042.49451
"6,5",Sp000,N8,0.114,-6044.731865,-6042.49451
"6,6",Sp000,N9,0.115,-6038.206688,-6042.49451
"6,7",Sp000,N10,0.113,-6056.983990,-6042.49451
"6,8",Sp000,N11,0.116,-6056.324624,-6042.49451
"6,9",Sp000,Sp044,0.117,-6045.691226,-6042.49451
"6,10",Sp000,N13,0.113,-6046.571019,-6042.49451
"6,11",Sp000,N14,0.111,-6056.984743,-6042.49451
"6,12",Sp000,N15,0.115,-6056.984335,-6042.49451
"6,13",Sp000,Sp003,0.111,-6098.344463,-6042.49451
"6,14",Sp000,Sp002,0.112,-6098.022088,-6042.49451
"6,15",Sp000,Sp043,0.117,-6066.377052,-6042.49451
"6,16",Sp000,Sp041,0.132,-6066.414061,-6042.49451
"6,17",Sp000,N20,0.118,-6056.984337,-6042.49451
"6,18",Sp000,N21,0.113,-6056.984408,-6042.49451
"6,19",Sp000,N22,0.110,-6070.428866,-6042.49451
"6,20",Sp000,Sp011,0.115,-6070.428818,-6042.49451
"6,21",Sp000,N24,0.115,-6055.012013,-6042.49451
"6,22",Sp000,N25,0.113,-6056.984449,-6042.49451
"6,23",Sp000,N26,0.110,-6065.913189,-6042.49451
"6,24",Sp000,N27,0.108,-6065.912855,-6042.49451
"6,25",Sp000,N28,0.109,-6097.526145,-6042.49451
"6,26",Sp000,Sp013,0.110,-6098.623832,-6042.49451
"6,27",Sp000,N30,0.115,-6061.306868,-6042.49451
"6,28",Sp000,N31,0.113,-6061.306942,-6042.49451
"6,29",Sp000,Sp033,0.108,-6059.806506,-6042.49451
"6,30",Sp000,N33,0.121,-6059.806575,-6042.49451
"6,31",Sp000,N34,0.116,-6069.897427,-6042.49451
"6,32",Sp000,Sp007,0.107,-6069.540270,-6042.49451
"6,33",Sp000,N36,0.110,-6100.008943,-6042.49451
"6,34",Sp000,N37,0.110,-6101.174200,-6042.49451
"6,35",Sp000,Sp014,0.107,-6100.979031,-6042.49451
"6,36",Sp000,Sp012,0.109,-6100.979036,-6042.49451
"6,37",Sp000,Sp038,0.110,-6071.356715,-6042.49451
"6,38",Sp000,N41,0.112,-6071.356695,-6042.49451
"6,39",Sp000,Sp037,0.109,-6083.881031,-6042.49451
"6,40",Sp000,Sp035,0.108,-6081.165107,-6042.49451
"6,41",Sp000,N44,0.117,-6075.142006,-6042.49451
"6,42",Sp000,N45,0.111,-6075.142031,-6042.49451
"6,43",Sp000,N46,0.112,-6070.733222,-6042.49451
"6,44",Sp000,N47,0.113,-6070.733339,-6042.49451
"6,45",Sp000,Sp010,0.109,-6100.866778,-6042.49451
"6,46",Sp000,Sp008,0.106,-6100.866644,-6042.49451
"6,47",Sp000,N50,0.117,-6113.223337,-6042.49451
"6,48",Sp000,Sp001,0.110,-6113.025570,-6042.49451
"6,49",Sp000,N52,0.108,-6079.537335,-6042.49451
"6,50",Sp000,Sp034,0.109,-6079.537320,-6042.49451
"6,51",Sp000,N54,0.120,-6075.375609,-6042.49451
"6,52",Sp000,N55,0.116,-6075.375225,-6042.49451
"6,53",Sp000,N56,0.109,-6077.941620,-6042.49451
"6,54",Sp000,N57,0.114,-6077.941695,-6042.49451
"6,55",Sp000,Sp042,0.111,-6101.497902,-6042.49451
"6,56",Sp000,N59,0.111,-6101.498317,-6042.49451
"6,57",Sp000,Sp006,0.110,-6110.191792,-6042.49451
"6,58",Sp000,Sp004,0.110,-6110.192936,-6042.49451
"6,59",Sp000,Sp009,0.110,-6114.142401,-6042.49451
"6,60",Sp000,Sp005,0.119,-6114.142066,-6042.49451
"6,61",Sp000,Sp036,0.106,-6079.537377,-6042.49451
"6,62",Sp000,Sp023,0.108,-6079.537378,-6042.49451
"6,63",Sp000,N66,0.113,-6075.374971,-6042.49451
"6,64",Sp000,Sp028,0.108,-6075.375371,-6042.49451
"6,65",Sp000,Sp025,0.109,-6074.709567,-6042.49451
"6,66",Sp000,N69,0.108,-6075.375467,-6042.49451
"6,67",Sp000,N70,0.109,-6082.636935,-6042.49451
"6,68",Sp000,Sp027,0.119,-6082.636318,-6042.49451
"6,69",Sp000,N72,0.110,-6085.937735,-6042.49451
"6,70",Sp000,Sp026,0.107,-6085.937305,-6042.49451
"6,71",Sp000,Sp040,0.109,-6103.579676,-6042.49451
"6,72",Sp000,Sp039,0.106,-6105.246201,-6042.49451
"6,73",Sp000,Sp032,0.108,-6077.052400,-6042.49451
"6,74",Sp000,N77,0.108,-6076.985472,-6042.49451
"6,75",Sp000,Sp021,0.108,-6094.707694,-6042.49451
"6,76",Sp000,Sp019,0.107,-6094.707703,-6042.49451
"6,77",Sp000,Sp031,0.110,-6083.652476,-6042.49451
"6,78",Sp000,N81,0.114,-6083.652378,-6042.49451
"6,79",Sp000,Sp030,0.109,-6088.004853,-6042.49451
"6,80",Sp000,Sp029,0.108,-6087.515503,-6042.49451
"6,81",Sp000,Sp024,0.111,-6089.559802,-6042.49451
"6,82",Sp000,Sp018,0.108,-6089.559208,-6042.49451
"6,83",Sp000,Sp022,0.106,-6099.444259,-6042.49451
"6,84",Sp000,Sp020,0.108,-6099.444064,-6042.49451
"7,0",N8,N1,0.126,-6357.439494,-6042.49451
"7,1",N8,Sp017,0.108,-6373.756109,-6042.49451
"7,2",N8,Sp016,0.110,-6373.755953,-6042.49451
"7,3",N8,N4,0.112,-6038.207772,-6042.49451
"7,4",N8,Sp015,0.118,-6317.203173,-6042.49451
"7,5",N8,Sp000,0.113,-6044.731865,-6042.49451
"7,6",N8,N9,0.102,-6042.501752,-6042.49451
"7,7",N8,Sp044,0.104,-6053.469378,-6042.49451
"7,8",N8,N13,0.102,-6053.115159,-6042.49451
"7,9",N8,Sp043,0.103,-6070.061465,-6042.49451
"7,10",N8,Sp041,0.109,-6070.076396,-6042.49451
"8,0",N9,N1,0.123,-6371.767124,-6042.49451
"8,1",N9,Sp017,0.106,-6388.120941,-6042.49451
"8,2",N9,Sp016,0.111,-6388.120783,-6042.49451
"8,3",N9,N4,0.118,-6044.731865,-6042.49451
"8,4",N9,Sp015,0.115,-6323.152617,-6042.49451
"8,5",N9,Sp000,0.105,-6038.209585,-6042.49451
"8,6",N9,N8,0.103,-6042.501747,-6042.49451
"8,7",N9,N10,0.103,-6054.995482,-6042.49451
"8,8",N9,N11,0.116,-6054.995265,-6042.49451
"8,9",N9,N14,0.103,-6054.996201,-6042.49451
"8,10",N9,N15,0.106,-6054.996530,-6042.49451
"8,11",N9,Sp003,0.139,-6121.409870,-6042.49451
"8,12",N9,Sp002,0.129,-6121.980850,-6042.49451
"8,13",N9,N20,0.105,-6054.996330,-6042.49451
"8,14",N9,N21,0.107,-6054.996309,-6042.49451
"8,15",N9,N22,0.110,-6075.880933,-6042.49451
"8,16",N9,Sp011,0.114,-6075.881362,-6042.49451
"8,17",N9,N24,0.103,-6054.996700,-6042.49451
"8,18",N9,N25,0.104,-6054.996812,-6042.49451
"8,19",N9,N26,0.111,-6065.708333,-6042.49451
"8,20",N9,N27,0.108,-6065.708220,-6042.49451
"8,21",N9,N28,0.118,-6126.547145,-6042.49451
"8,22",N9,Sp013,0.109,-6126.633097,-6042.49451
"8,23",N9,N30,0.109,-6069.543764,-6042.49451
"8,24",N9,N31,0.107,-6069.543765,-6042.49451
"8,25",N9,Sp033,0.107,-6059.994173,-6042.49451
"8,26",N9,N33,0.103,-6059.994675,-6042.49451
"8,27",N9,N34,0.105,-6077.434397,-6042.49451
"8,28",N9,Sp007,0.108,-6077.069408,-6042.49451
"8,29",N9,N36,0.128,-6129.577958,-6042.49451
"8,30",N9,N37,0.133,-6129.576328,-6042.49451
"8,31",N9,Sp014,0.113,-6139.920685,-6042.49451
"8,32",N9,Sp012,0.108,-6139.920585,-6042.49451
"8,33",N9,Sp038,0.108,-6089.159189,-6042.49451
"8,34",N9,N41,0.106,-6089.159658,-6042.49451
"8,35",N9,Sp037,0.116,-6097.009730,-6042.49451
"8,36",N9,Sp035,0.124,-6097.009583,-6042.49451
"8,37",N9,N44,0.104,-6082.233562,-6042.49451
"8,38",N9,N45,0.108,-6082.232768,-6042.49451
"8,39",N9,N46,0.111,-6078.793978,-6042.49451
"8,40",N9,N47,0.110,-6078.484867,-6042.49451
"8,41",N9,Sp010,0.108,-6138.679718,-6042.49451
"8,42",N9,Sp008,0.110,-6138.679715,-6042.49451
"8,43",N9,N50,0.124,-6155.101794,-6042.49451
"8,44",N9,Sp001,0.109,-6153.690227,-6042.49451
"8,45",N9,N52,0.109,-6098.891828,-6042.49451
"8,46",N9,Sp034,0.113,-6098.891821,-6042.49451
"8,47",N9,N54,0.113,-6082.708334,-6042.49451
"8,48",N9,N55,0.110,-6082.708297,-6042.49451
"8,49",N9,N56,0.111,-6088.243275,-6042.49451
"8,50",N9,N57,0.109,-6088.243268,-6042.49451
"8,51",N9,Sp042,0.113,-6140.878673,-6042.49451
"8,52",N9,N59,0.109,-6140.878603,-6042.49451
"8,53",N9,Sp006,0.109,-6122.370308,-6042.49451
"8,54",N9,Sp004,0.112,-6122.370700,-6042.49451
"8,55",N9,Sp009,0.109,-6158.311635,-6042.49451
"8,56",N9,Sp005,0.117,-6158.311099,-6042.49451
"8,57",N9,Sp036,0.106,-6098.892051,-6042.49451
"8,58",N9,Sp023,0.109,-6098.892051,-6042.49451
"8,59",N9,N66,0.108,-6082.708112,-6042.49451
"8,60",N9,Sp028,0.107,-6082.708221,-6042.49451
"8,61",N9,Sp025,0.109,-6082.708564,-6042.49451
"8,62",N9,N69,0.107,-6082.708844,-6042.49451
"8,63",N9,N70,0.108,-6103.644418,-6042.49451
"8,64",N9,Sp027,0.109,-6103.644522,-6042.49451
"8,65",N9,N72,0.108,-6114.652538,-6042.49451
"8,66",N9,Sp026,0.110,-6114.261150,-6042.49451
"8,67",N9,Sp040,0.112,-6143.945918,-6042.49451
"8,68",N9,Sp039,0.115,-6144.787743,-6042.49451
"8,69",N9,Sp032,0.127,-6090.012650,-6042.49451
"8,70",N9,N77,0.111,-6090.092013,-6042.49451
"8,71",N9,Sp021,0.119,-6115.224454,-6042.49451
"8,72",N9,Sp019,0.121,-6115.703596,-6042.49451
"8,73",N9,Sp031,0.109,-6107.012251,-6042.49451
"8,74",N9,N81,0.107,-6105.698052,-6042.49451
"8,75",N9,Sp030,0.107,-6117.227423,-6042.49451
"8,76",N9,Sp029,0.108,-6117.210676,-6042.49451
"8,77",N9,Sp024,0.110,-6114.430476,-6042.49451
"8,78",N9,Sp018,0.107,-6114.430480,-6042.49451
"8,79",N9,Sp022,0.110,-6128.766169,-6042.49451
"8,80",N9,Sp020,0.106,-6128.766158,-6042.49451
"9,0",N10,N1,0.138,-6332.149555,-6042.49451
"9,1",N10,Sp017,0.115,-6403.260119,-6042.49451
"9,2",N10,Sp016,0.114,-6403.259971,-6042.49451
