,prune_name,rgft_name,time,ll,orig_ds_ll
"2,12",Sp014,N14,no ll opt_no time,,-29641.98467
"2,13",Sp014,N15,no ll opt_no time,,-29641.98467
"2,14",Sp014,N16,no ll opt_no time,,-29641.98467
"2,15",Sp014,Sp006,no ll opt_no time,,-29641.98467
"2,16",Sp014,N18,no ll opt_no time,,-29641.98467
"2,17",Sp014,N19,no ll opt_no time,,-29641.98467
"2,18",Sp014,N20,no ll opt_no time,,-29641.98467
"2,19",Sp014,Sp003,no ll opt_no time,,-29641.98467
"2,20",Sp014,N22,no ll opt_no time,,-29641.98467
"2,21",Sp014,Sp005,no ll opt_no time,,-29641.98467
"2,22",Sp014,Sp033,no ll opt_no time,,-29641.98467
"2,23",Sp014,Sp007,no ll opt_no time,,-29641.98467
"2,24",Sp014,N26,no ll opt_no time,,-29641.98467
"2,25",Sp014,Sp001,no ll opt_no time,,-29641.98467
"2,26",Sp014,Sp034,no ll opt_no time,,-29641.98467
"2,27",Sp014,Sp009,no ll opt_no time,,-29641.98467
"2,28",Sp014,N30,no ll opt_no time,,-29641.98467
"2,29",Sp014,N31,no ll opt_no time,,-29641.98467
"2,30",Sp014,N32,no ll opt_no time,,-29641.98467
"2,31",Sp014,Sp013,no ll opt_no time,,-29641.98467
"2,32",Sp014,N34,no ll opt_no time,,-29641.98467
"2,33",Sp014,Sp016,no ll opt_no time,,-29641.98467
"2,34",Sp014,Sp017,no ll opt_no time,,-29641.98467
"2,35",Sp014,Sp010,no ll opt_no time,,-29641.98467
"2,36",Sp014,Sp030,no ll opt_no time,,-29641.98467
"2,37",Sp014,Sp000,no ll opt_no time,,-29641.98467
"2,38",Sp014,N40,no ll opt_no time,,-29641.98467
"2,39",Sp014,N41,no ll opt_no time,,-29641.98467
"2,40",Sp014,N42,no ll opt_no time,,-29641.98467
"2,41",Sp014,Sp032,no ll opt_no time,,-29641.98467
"2,42",Sp014,N44,no ll opt_no time,,-29641.98467
"2,43",Sp014,Sp004,no ll opt_no time,,-29641.98467
"2,44",Sp014,Sp035,no ll opt_no time,,-29641.98467
"2,45",Sp014,N47,no ll opt_no time,,-29641.98467
"2,46",Sp014,Sp028,no ll opt_no time,,-29641.98467
"2,47",Sp014,N49,no ll opt_no time,,-29641.98467
"2,48",Sp014,N50,no ll opt_no time,,-29641.98467
"2,49",Sp014,Sp008,no ll opt_no time,,-29641.98467
"2,50",Sp014,N52,no ll opt_no time,,-29641.98467
"2,51",Sp014,N53,no ll opt_no time,,-29641.98467
"2,52",Sp014,Sp015,no ll opt_no time,,-29641.98467
"2,53",Sp014,Sp012,no ll opt_no time,,-29641.98467
"2,54",Sp014,N56,no ll opt_no time,,-29641.98467
"2,55",Sp014,Sp023,no ll opt_no time,,-29641.98467
"2,56",Sp014,Sp021,no ll opt_no time,,-29641.98467
"2,57",Sp014,Sp020,no ll opt_no time,,-29641.98467
"2,58",Sp014,Sp027,no ll opt_no time,,-29641.98467
"2,59",Sp014,N61,no ll opt_no time,,-29641.98467
"2,60",Sp014,Sp026,no ll opt_no time,,-29641.98467
"2,61",Sp014,N63,no ll opt_no time,,-29641.98467
"2,62",Sp014,Sp025,no ll opt_no time,,-29641.98467
"2,63",Sp014,N65,no ll opt_no time,,-29641.98467
"2,64",Sp014,N66,no ll opt_no time,,-29641.98467
"2,65",Sp014,Sp022,no ll opt_no time,,-29641.98467
"2,66",Sp014,Sp024,no ll opt_no time,,-29641.98467
"2,67",Sp014,Sp019,no ll opt_no time,,-29641.98467
"3,0",N4,Sp029,0.116,-29661.311222,-29641.98467
"3,1",N4,Sp014,0.119,-29663.219085,-29641.98467
"3,2",N4,Sp011,0.116,-29641.984946,-29641.98467
"4,0",Sp011,Sp029,0.120,-29663.218005,-29641.98467
"4,1",Sp011,Sp014,0.121,-29661.310746,-29641.98467
"4,2",Sp011,N4,0.116,-29641.984625,-29641.98467
"4,3",Sp011,N6,0.116,-29651.915316,-29641.98467
"4,4",Sp011,Sp031,0.116,-29646.594339,-29641.98467
"4,5",Sp011,N8,0.117,-29689.689346,-29641.98467
"4,6",Sp011,Sp018,0.133,-29689.706885,-29641.98467
"4,7",Sp011,N10,0.134,-29811.382150,-29641.98467
"4,8",Sp011,Sp002,0.128,-29811.375820,-29641.98467
"4,9",Sp011,N12,0.123,-30125.898438,-29641.98467
"4,10",Sp011,N13,0.127,-30125.894700,-29641.98467
"4,11",Sp011,N14,0.134,-30167.016018,-29641.98467
"4,12",Sp011,N15,0.116,-30167.020959,-29641.98467
"4,13",Sp011,N16,0.116,-30140.170777,-29641.98467
"4,14",Sp011,Sp006,0.124,-30140.169716,-29641.98467
"4,15",Sp011,N18,0.130,-30180.394284,-29641.98467
"4,16",Sp011,N19,0.131,-30180.393903,-29641.98467
"4,17",Sp011,N20,0.134,-30181.810390,-29641.98467
"4,18",Sp011,Sp003,0.130,-30181.418684,-29641.98467
"4,19",Sp011,N22,0.130,-30164.765050,-29641.98467
"4,20",Sp011,Sp005,0.131,-30162.122667,-29641.98467
"4,21",Sp011,Sp033,0.120,-30202.979114,-29641.98467
"4,22",Sp011,Sp007,0.128,-30202.974844,-29641.98467
"4,23",Sp011,N26,0.133,-30198.336796,-29641.98467
"4,24",Sp011,Sp001,0.129,-30199.637219,-29641.98467
"4,25",Sp011,Sp034,0.128,-30198.913838,-29641.98467
"4,26",Sp011,Sp009,0.123,-30199.262227,-29641.98467
"4,27",Sp011,N30,0.131,-30197.204995,-29641.98467
"4,28",Sp011,N31,0.132,-30194.398046,-29641.98467
"4,29",Sp011,N32,0.135,-30205.181982,-29641.98467
"4,30",Sp011,Sp013,0.131,-30202.189672,-29641.98467
"4,31",Sp011,N34,0.130,-30233.926595,-29641.98467
"4,32",Sp011,Sp016,0.135,-30233.662144,-29641.98467
"4,33",Sp011,Sp017,0.134,-30220.567217,-29641.98467
"4,34",Sp011,Sp010,0.137,-30219.817574,-29641.98467
"4,35",Sp011,Sp030,0.135,-30233.914950,-29641.98467
"4,36",Sp011,Sp000,0.119,-30239.907074,-29641.98467
"4,37",Sp011,N40,0.132,-30259.853897,-29641.98467
"4,38",Sp011,N41,0.135,-30259.853890,-29641.98467
"4,39",Sp011,N42,0.130,-30267.653528,-29641.98467
"4,40",Sp011,Sp032,0.133,-30268.855456,-29641.98467
"4,41",Sp011,N44,0.133,-30279.619369,-29641.98467
"4,42",Sp011,Sp004,0.132,-30280.778042,-29641.98467
"4,43",Sp011,Sp035,0.132,-30267.814962,-29641.98467
"4,44",Sp011,N47,0.129,-30269.572548,-29641.98467
"4,45",Sp011,Sp028,0.134,-30294.617392,-29641.98467
"4,46",Sp011,N49,0.133,-30294.575415,-29641.98467
"4,47",Sp011,N50,0.133,-30284.127751,-29641.98467
"4,48",Sp011,Sp008,0.133,-30280.992113,-29641.98467
"4,49",Sp011,N52,0.136,-30316.855549,-29641.98467
"4,50",Sp011,N53,0.130,-30316.855398,-29641.98467
"4,51",Sp011,Sp015,0.135,-30299.050521,-29641.98467
"4,52",Sp011,Sp012,0.134,-30301.879836,-29641.98467
"4,53",Sp011,N56,0.130,-30322.669222,-29641.98467
"4,54",Sp011,Sp023,0.136,-30322.529997,-29641.98467
"4,55",Sp011,Sp021,0.133,-30327.051063,-29641.98467
"4,56",Sp011,Sp020,0.140,-30327.306094,-29641.98467
"4,57",Sp011,Sp027,0.135,-30330.453223,-29641.98467
"4,58",Sp011,N61,0.130,-30330.674176,-29641.98467
"4,59",Sp011,Sp026,0.133,-30332.853584,-29641.98467
"4,60",Sp011,N63,0.132,-30333.092109,-29641.98467
"4,61",Sp011,Sp025,0.132,-30334.030371,-29641.98467
"4,62",Sp011,N65,0.135,-30334.899196,-29641.98467
"4,63",Sp011,N66,0.135,-30341.815446,-29641.98467
"4,64",Sp011,Sp022,0.139,-30341.815421,-29641.98467
"4,65",Sp011,Sp024,0.132,-30343.257510,-29641.98467
"4,66",Sp011,Sp019,0.134,-30342.569958,-29641.98467
"5,0",N6,N1,0.109,-29646.595074,-29641.98467
"5,1",N6,Sp029,0.118,-29659.858553,-29641.98467
"5,2",N6,Sp014,0.119,-29659.120718,-29641.98467
"5,3",N6,Sp011,0.127,-29651.916729,-29641.98467
"5,4",N6,Sp031,0.117,-29641.985926,-29641.98467
"6,0",Sp031,N1,0.110,-29651.915629,-29641.98467
"6,1",Sp031,Sp029,0.117,-29675.603173,-29641.98467
"6,2",Sp031,Sp014,0.116,-29672.146109,-29641.98467
"6,3",Sp031,Sp011,0.116,-29646.594815,-29641.98467
"6,4",Sp031,N6,0.111,-29641.985037,-29641.98467
"6,5",Sp031,N8,0.125,-29673.413964,-29641.98467
"6,6",Sp031,Sp018,0.119,-29666.610762,-29641.98467
"6,7",Sp031,N10,0.117,-29785.173408,-29641.98467
"6,8",Sp031,Sp002,0.130,-29784.645988,-29641.98467
"6,9",Sp031,N12,0.122,-30042.125039,-29641.98467
"6,10",Sp031,N13,0.117,-30042.124140,-29641.98467
"6,11",Sp031,N14,0.117,-30080.711180,-29641.98467
"6,12",Sp031,N15,0.133,-30080.076561,-29641.98467
"6,13",Sp031,N16,0.122,-30053.414596,-29641.98467
"6,14",Sp031,Sp006,0.126,-30053.409898,-29641.98467
"6,15",Sp031,N18,0.128,-30095.339559,-29641.98467
"6,16",Sp031,N19,0.126,-30095.342438,-29641.98467
"6,17",Sp031,N20,0.119,-30089.183273,-29641.98467
"6,18",Sp031,Sp003,0.130,-30089.182307,-29641.98467
"6,19",Sp031,N22,0.132,-30074.704887,-29641.98467
"6,20",Sp031,Sp005,0.137,-30072.215399,-29641.98467
"6,21",Sp031,Sp033,0.120,-30120.820076,-29641.98467
"6,22",Sp031,Sp007,0.130,-30120.815545,-29641.98467
"6,23",Sp031,N26,0.133,-30116.228515,-29641.98467
"6,24",Sp031,Sp001,0.133,-30116.480910,-29641.98467
"6,25",Sp031,Sp034,0.131,-30100.941266,-29641.98467
"6,26",Sp031,Sp009,0.128,-30103.657583,-29641.98467
"6,27",Sp031,N30,0.121,-30102.686940,-29641.98467
"6,28",Sp031,N31,0.134,-30101.125764,-29641.98467
"6,29",Sp031,N32,0.135,-30127.624203,-29641.98467
"6,30",Sp031,Sp013,0.131,-30125.724080,-29641.98467
"6,31",Sp031,N34,0.131,-30139.014789,-29641.98467
"6,32",Sp031,Sp016,0.133,-30139.014718,-29641.98467
"6,33",Sp031,Sp017,0.136,-30129.059666,-29641.98467
"6,34",Sp031,Sp010,0.131,-30128.477309,-29641.98467
"6,35",Sp031,Sp030,0.129,-30164.015053,-29641.98467
"6,36",Sp031,Sp000,0.117,-30166.836228,-29641.98467
"6,37",Sp031,N40,0.132,-30162.835157,-29641.98467
"6,38",Sp031,N41,0.132,-30162.835087,-29641.98467
"6,39",Sp031,N42,0.131,-30171.080840,-29641.98467
"6,40",Sp031,Sp032,0.135,-30171.548883,-29641.98467
"6,41",Sp031,N44,0.134,-30180.844228,-29641.98467
"6,42",Sp031,Sp004,0.133,-30182.435462,-29641.98467
"6,43",Sp031,Sp035,0.131,-30170.148328,-29641.98467
"6,44",Sp031,N47,0.137,-30174.150490,-29641.98467
"6,45",Sp031,Sp028,0.132,-30194.061502,-29641.98467
"6,46",Sp031,N49,0.135,-30194.809480,-29641.98467
"6,47",Sp031,N50,0.133,-30188.826697,-29641.98467
"6,48",Sp031,Sp008,0.151,-30185.834322,-29641.98467
"6,49",Sp031,N52,0.130,-30222.732989,-29641.98467
"6,50",Sp031,N53,0.185,-30222.732931,-29641.98467
"6,51",Sp031,Sp015,0.131,-30204.062902,-29641.98467
"6,52",Sp031,Sp012,0.132,-30207.534566,-29641.98467
"6,53",Sp031,N56,0.132,-30227.282212,-29641.98467
"6,54",Sp031,Sp023,0.137,-30227.280398,-29641.98467
"6,55",Sp031,Sp021,0.133,-30232.239862,-29641.98467
"6,56",Sp031,Sp020,0.132,-30231.771434,-29641.98467
"6,57",Sp031,Sp027,0.137,-30235.502173,-29641.98467
"6,58",Sp031,N61,0.139,-30235.502375,-29641.98467
"6,59",Sp031,Sp026,0.142,-30241.514072,-29641.98467
"6,60",Sp031,N63,0.131,-30241.498998,-29641.98467
"6,61",Sp031,Sp025,0.130,-30239.815556,-29641.98467
"6,62",Sp031,N65,0.133,-30240.714263,-29641.98467
"6,63",Sp031,N66,0.140,-30244.737558,-29641.98467
"6,64",Sp031,Sp022,0.136,-30244.737525,-29641.98467
"6,65",Sp031,Sp024,0.130,-30246.202508,-29641.98467
"6,66",Sp031,Sp019,0.135,-30245.925194,-29641.98467
"7,0",N8,N1,0.115,-29675.464444,-29641.98467
"7,1",N8,Sp029,0.121,-29690.263707,-29641.98467
"7,2",N8,Sp014,0.115,-29687.564462,-29641.98467
"7,3",N8,N4,0.122,-29666.608310,-29641.98467
"7,4",N8,Sp011,0.130,-29676.534590,-29641.98467
"7,5",N8,Sp031,0.130,-29673.412692,-29641.98467
"7,6",N8,Sp018,0.122,-29641.985745,-29641.98467
"8,0",Sp018,N1,0.113,-29683.437311,-29641.98467
"8,1",Sp018,Sp029,0.118,-29697.569574,-29641.98467
"8,2",Sp018,Sp014,0.113,-29697.330963,-29641.98467
"8,3",Sp018,N4,0.107,-29673.414515,-29641.98467
"8,4",Sp018,Sp011,0.129,-29686.375879,-29641.98467
"8,5",Sp018,Sp031,0.132,-29666.608307,-29641.98467
"8,6",Sp018,N8,0.109,-29641.985978,-29641.98467
"8,7",Sp018,N10,0.116,-29716.541119,-29641.98467
"8,8",Sp018,Sp002,0.135,-29716.547724,-29641.98467
"8,9",Sp018,N12,0.121,-29864.359640,-29641.98467
"8,10",Sp018,N13,0.121,-29864.358707,-29641.98467
"8,11",Sp018,N14,0.116,-29887.500117,-29641.98467
"8,12",Sp018,N15,0.115,-29887.500850,-29641.98467
"8,13",Sp018,N16,0.115,-29872.224293,-29641.98467
"8,14",Sp018,Sp006,0.129,-29872.162028,-29641.98467
"8,15",Sp018,N18,0.131,-29892.296165,-29641.98467
"8,16",Sp018,N19,0.115,-29894.711622,-29641.98467
"8,17",Sp018,N20,0.115,-29905.199356,-29641.98467
"8,18",Sp018,Sp003,0.128,-29905.188523,-29641.98467
"8,19",Sp018,N22,0.120,-29891.731427,-29641.98467
"8,20",Sp018,Sp005,0.129,-29889.997563,-29641.98467
"8,21",Sp018,Sp033,0.129,-29902.806076,-29641.98467
"8,22",Sp018,Sp007,0.130,-29902.773126,-29641.98467
"8,23",Sp018,N26,0.116,-29910.794070,-29641.98467
"8,24",Sp018,Sp001,0.117,-29911.492034,-29641.98467
"8,25",Sp018,Sp034,0.116,-29923.612656,-29641.98467
"8,26",Sp018,Sp009,0.136,-29922.334694,-29641.98467
"8,27",Sp018,N30,0.118,-29916.204906,-29641.98467
"8,28",Sp018,N31,0.131,-29916.078668,-29641.98467
"8,29",Sp018,N32,0.131,-29917.560111,-29641.98467
"8,30",Sp018,Sp013,0.132,-29917.043497,-29641.98467
"8,31",Sp018,N34,0.128,-29944.650180,-29641.98467
"8,32",Sp018,Sp016,0.129,-29944.216827,-29641.98467
"8,33",Sp018,Sp017,0.149,-29946.067838,-29641.98467
"8,34",Sp018,Sp010,0.132,-29946.048665,-29641.98467
"8,35",Sp018,Sp030,0.134,-29947.997907,-29641.98467
"8,36",Sp018,Sp000,0.120,-29948.760825,-29641.98467
"8,37",Sp018,N40,0.131,-29958.662475,-29641.98467
"8,38",Sp018,N41,0.137,-29958.662344,-29641.98467
"8,39",Sp018,N42,0.130,-29966.239895,-29641.98467
"8,40",Sp018,Sp032,0.130,-29968.449294,-29641.98467
"8,41",Sp018,N44,0.132,-29974.264150,-29641.98467
"8,42",Sp018,Sp004,0.134,-29974.348529,-29641.98467
"8,43",Sp018,Sp035,0.133,-29964.931189,-29641.98467
"8,44",Sp018,N47,0.132,-29968.605555,-29641.98467
"8,45",Sp018,Sp028,0.130,-29990.002375,-29641.98467
"8,46",Sp018,N49,0.132,-29989.867305,-29641.98467
"8,47",Sp018,N50,0.129,-29981.388756,-29641.98467
"8,48",Sp018,Sp008,0.133,-29979.123873,-29641.98467
"8,49",Sp018,N52,0.131,-30007.640193,-29641.98467
"8,50",Sp018,N53,0.133,-30007.640470,-29641.98467
"8,51",Sp018,Sp015,0.131,-29996.811083,-29641.98467
"8,52",Sp018,Sp012,0.133,-29997.376667,-29641.98467
"8,53",Sp018,N56,0.131,-30010.223876,-29641.98467
"8,54",Sp018,Sp023,0.132,-30010.852863,-29641.98467
"8,55",Sp018,Sp021,0.130,-30023.074754,-29641.98467
"8,56",Sp018,Sp020,0.133,-30022.265060,-29641.98467
"8,57",Sp018,Sp027,0.135,-30014.450930,-29641.98467
"8,58",Sp018,N61,0.133,-30014.632221,-29641.98467
"8,59",Sp018,Sp026,0.132,-30020.848956,-29641.98467
"8,60",Sp018,N63,0.131,-30020.878416,-29641.98467
"8,61",Sp018,Sp025,0.128,-30020.898614,-29641.98467
"8,62",Sp018,N65,0.131,-30021.239375,-29641.98467
"8,63",Sp018,N66,0.135,-30025.807976,-29641.98467
"8,64",Sp018,Sp022,0.136,-30027.704217,-29641.98467
"8,65",Sp018,Sp024,0.133,-30025.883399,-29641.98467
"8,66",Sp018,Sp019,0.130,-30025.219743,-29641.98467
"9,0",N10,N1,0.114,-29802.438747,-29641.98467
"9,1",N10,Sp029,0.127,-29821.750478,-29641.98467
"9,2",N10,Sp014,0.115,-29820.559244,-29641.98467
"9,3",N10,N4,0.117,-29783.402798,-29641.98467
"9,4",N10,Sp011,0.116,-29803.023439,-29641.98467
"9,5",N10,N6,0.118,-29716.548910,-29641.98467
"9,6",N10,Sp031,0.129,-29783.881504,-29641.98467
"9,7",N10,Sp018,0.136,-29716.536236,-29641.98467
"9,8",N10,Sp002,0.115,-29641.986723,-29641.98467
"10,0",Sp002,N1,0.115,-29779.576219,-29641.98467
"10,1",Sp002,Sp029,0.128,-29790.117340,-29641.98467
"10,2",Sp002,Sp014,0.113,-29787.459579,-29641.98467
"10,3",Sp002,N4,0.116,-29769.830470,-29641.98467
"10,4",Sp002,Sp011,0.129,-29780.993620,-29641.98467
"10,5",Sp002,N6,0.120,-29716.536359,-29641.98467
"10,6",Sp002,Sp031,0.132,-29768.669106,-29641.98467
"10,7",Sp002,Sp018,0.134,-29716.547719,-29641.98467
"10,8",Sp002,N10,0.110,-29641.984776,-29641.98467
"10,9",Sp002,N12,0.132,-29694.923507,-29641.98467
"10,10",Sp002,N13,0.125,-29694.923673,-29641.98467
"10,11",Sp002,N14,0.119,-29704.370908,-29641.98467
"10,12",Sp002,N15,0.118,-29704.042323,-29641.98467
"10,13",Sp002,N16,0.128,-29699.188613,-29641.98467
"10,14",Sp002,Sp006,0.116,-29688.797467,-29641.98467
"10,15",Sp002,N18,0.138,-29711.652014,-29641.98467
"10,16",Sp002,N19,0.124,-29710.775809,-29641.98467
"10,17",Sp002,N20,0.119,-29714.753023,-29641.98467
"10,18",Sp002,Sp003,0.128,-29711.771946,-29641.98467
"10,19",Sp002,N22,0.123,-29705.977740,-29641.98467
"10,20",Sp002,Sp005,0.116,-29694.273509,-29641.98467
"10,21",Sp002,Sp033,0.128,-29729.530632,-29641.98467
"10,22",Sp002,Sp007,0.117,-29730.516274,-29641.98467
"10,23",Sp002,N26,0.119,-29712.851256,-29641.98467
"10,24",Sp002,Sp001,0.127,-29716.958143,-29641.98467
"10,25",Sp002,Sp034,0.131,-29726.894428,-29641.98467
"10,26",Sp002,Sp009,0.130,-29726.928396,-29641.98467
"10,27",Sp002,N30,0.116,-29713.016231,-29641.98467
"10,28",Sp002,N31,0.117,-29712.592797,-29641.98467
"10,29",Sp002,N32,0.116,-29717.513747,-29641.98467
"10,30",Sp002,Sp013,0.129,-29712.878136,-29641.98467
"10,31",Sp002,N34,0.117,-29739.308060,-29641.98467
"10,32",Sp002,Sp016,0.133,-29737.219935,-29641.98467
"10,33",Sp002,Sp017,0.132,-29740.739240,-29641.98467
"10,34",Sp002,Sp010,0.117,-29740.983109,-29641.98467
"10,35",Sp002,Sp030,0.135,-29755.561427,-29641.98467
"10,36",Sp002,Sp000,0.116,-29756.564110,-29641.98467
"10,37",Sp002,N40,0.127,-29756.543152,-29641.98467
"10,38",Sp002,N41,0.130,-29755.959377,-29641.98467
"10,39",Sp002,N42,0.120,-29759.784938,-29641.98467
"10,40",Sp002,Sp032,0.130,-29755.548288,-29641.98467
"10,41",Sp002,N44,0.129,-29765.306676,-29641.98467
"10,42",Sp002,Sp004,0.127,-29766.806884,-29641.98467
"10,43",Sp002,Sp035,0.129,-29761.778743,-29641.98467
"10,44",Sp002,N47,0.128,-29763.910476,-29641.98467
"10,45",Sp002,Sp028,0.129,-29777.345617,-29641.98467
"10,46",Sp002,N49,0.130,-29775.776457,-29641.98467
"10,47",Sp002,N50,0.128,-29771.148045,-29641.98467
"10,48",Sp002,Sp008,0.150,-29768.985676,-29641.98467
"10,49",Sp002,N52,0.133,-29789.740698,-29641.98467
"10,50",Sp002,N53,0.131,-29789.770389,-29641.98467
"10,51",Sp002,Sp015,0.115,-29778.942651,-29641.98467
"10,52",Sp002,Sp012,0.134,-29782.683401,-29641.98467
"10,53",Sp002,N56,0.130,-29792.756328,-29641.98467
"10,54",Sp002,Sp023,0.126,-29790.372566,-29641.98467
"10,55",Sp002,Sp021,0.128,-29796.260707,-29641.98467
"10,56",Sp002,Sp020,0.131,-29793.995067,-29641.98467
"10,57",Sp002,Sp027,0.132,-29801.928781,-29641.98467
"10,58",Sp002,N61,0.116,-29801.933286,-29641.98467
"10,59",Sp002,Sp026,0.127,-29806.378402,-29641.98467
"10,60",Sp002,N63,0.120,-29808.400717,-29641.98467
"10,61",Sp002,Sp025,0.115,-29807.120439,-29641.98467
"10,62",Sp002,N65,0.130,-29809.649568,-29641.98467
"10,63",Sp002,N66,0.133,-29813.026171,-29641.98467
"10,64",Sp002,Sp022,0.131,-29812.427335,-29641.98467
"10,65",Sp002,Sp024,0.132,-29813.960158,-29641.98467
"10,66",Sp002,Sp019,0.137,-29813.977668,-29641.98467
"11,0",N12,N1,0.117,-30102.296055,-29641.98467
"11,1",N12,Sp029,0.116,-30129.066471,-29641.98467
"11,2",N12,Sp014,0.117,-30128.157429,-29641.98467
"11,3",N12,N4,0.126,-30069.215126,-29641.98467
"11,4",N12,Sp011,0.131,-30102.294729,-29641.98467
"11,5",N12,N6,0.123,-29896.529086,-29641.98467
"11,6",N12,Sp031,0.132,-30069.214112,-29641.98467
"11,7",N12,N8,0.126,-29694.926452,-29641.98467
"11,8",N12,Sp018,0.139,-29896.517463,-29641.98467
"11,9",N12,Sp002,0.133,-29694.923515,-29641.98467
"11,10",N12,N13,0.124,-29641.984713,-29641.98467
