,prune_name,rgft_name,time,ll,orig_ds_ll,d_ll_rgft,edge_length,longest_branch,tbl_pruned,longest_pruned,tbl_remaining,longest_remaining,topology_dist_between,tbl_dist_between,res_tree_edge_length
10,26,N11,Sp006,0.092,-1751.81369,-1751.80239,-0.01129999999989195203,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.26138639,0.160491,6.0,0.00482648,0.00334179
10,27,N11,N36,no ll opt_no time,-1751.802419,-1751.80239,-0.00002900000004046888,1e-08,0.160491,0.26287072,0.043399,0.0,0.0,6.0,0.00334369,0.00334179
10,28,N11,Sp000,0.093,-1751.813827,-1751.80239,-0.01143699999988712079,0.00164338,0.160491,0.001643379999999972,0.00164338,0.26122734000000003,0.160491,6.0,0.0049866500000000005,0.00334179
10,29,N11,Sp010,0.096,-1798.543576,-1751.80239,-46.74118599999997059058,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.26287061,0.160491,9.0,0.02060666,0.00334179
10,30,N11,Sp003,0.093,-1798.54354,-1751.80239,-46.74114999999983410817,1e-08,0.160491,9.999999994736442e-09,1e-08,0.26287071,0.160491,9.0,0.02060656,0.00334179
10,31,N11,Sp012,0.094,-1751.807476,-1751.80239,-0.00508599999989201024,0.043399,0.160491,0.04339899999999999,0.043399,0.21947172,0.160491,7.0,0.046742689999999996,0.00334179
10,32,N11,Sp001,no ll opt_no time,-1751.802438,-1751.80239,-0.00004799999987881165,1e-08,0.160491,9.999999994736442e-09,1e-08,0.26287071,0.160491,7.0,0.0033437,0.00334179
11,0,Sp018,N1,0.103,-1754.091587,-1751.80239,-2.28919699999983095040,0.0101008,0.160491,0.10963922999999998,0.160491,0.16244838,0.160491,4.0,0.012801020000000001,0.00761997
11,1,Sp018,Sp020,0.096,-1761.476221,-1751.80239,-9.67383099999983642192,0.160491,0.160491,0.160491,0.160491,0.11159660999999998,0.043399,6.0,0.18339281999999996,0.00761997
11,2,Sp018,Sp015,0.095,-1761.476268,-1751.80239,-9.67387799999983144517,0.00195738,0.160491,0.001957379999999953,0.00195738,0.27013023,0.160491,6.0,0.024859199999999998,0.00761997
11,3,Sp018,N4,0.097,-1751.816213,-1751.80239,-0.01382300000000213913,0.0051809,0.160491,0.08402939999999998,0.160491,0.18805821,0.160491,3.0,0.00762012,0.00761997
11,4,Sp018,N5,0.093,-1754.092035,-1751.80239,-2.28964499999983672751,0.00374005,0.160491,0.27208761,0.00374005,0.0,0.0,5.0,0.021426640000000004,0.00761997
11,5,Sp018,N6,0.091,-1750.680499,-1751.80239,1.12189100000000507862,0.00345792,0.160491,0.06682363999999999,0.160491,0.20526397,0.160491,4.0,0.01107804,0.00761997
11,6,Sp018,N13,0.094,-1751.813509,-1751.80239,-0.01111900000000787259,1e-08,0.160491,0.27208761,7.5e-07,0.0,0.0,3.0,0.019643970000000004,0.00761997
11,7,Sp018,N8,0.099,-1773.117847,-1751.80239,-21.31545699999992393714,7e-08,0.160491,0.27208738,0.00314281,2.3000000000000002e-07,1.1e-07,6.0,0.02142679,0.00761997
11,8,Sp018,Sp009,0.104,-1773.118228,-1751.80239,-21.31583799999998518615,0.00374005,0.160491,0.0037400499999999948,0.00374005,0.26834756,0.160491,6.0,0.02516669,0.00761997
11,9,Sp018,N10,0.091,-1756.463551,-1751.80239,-4.66116099999999278225,2e-07,0.160491,0.046528809999999976,0.160491,0.2255588,0.160491,5.0,0.01107824,0.00761997
11,10,Sp018,N11,0.096,-1756.463572,-1751.80239,-4.66118200000005344918,0.00844103,0.160491,0.27208761,0.00844103,0.0,0.0,5.0,0.014419830000000002,0.00761997
11,11,Sp018,Sp017,0.100,-1753.760548,-1751.80239,-1.95815799999991213554,7.5e-07,0.160491,7.499999999938112e-07,7.5e-07,0.27208686,0.160491,4.0,0.019644719999999997,0.00761997
11,12,Sp018,Sp014,0.097,-1753.7606,-1751.80239,-1.95821000000000822183,1e-08,0.160491,9.999999994736442e-09,1e-08,0.2720876,0.160491,4.0,0.01964398,0.00761997
11,13,Sp018,N14,0.096,-1786.734303,-1751.80239,-34.93191299999989496428,1e-08,0.160491,0.27208761,0.00314281,0.0,0.0,7.0,0.021426880000000002,0.00761997
11,14,Sp018,N15,0.092,-1786.734311,-1751.80239,-34.93192099999987476622,1e-08,0.160491,0.27208761,1.1e-07,0.0,0.0,7.0,0.02142686,0.00761997
11,15,Sp018,N16,0.090,-1758.829023,-1751.80239,-7.02663299999994706013,8e-08,0.160491,0.0014845099999999944,0.160491,0.2706031,0.160491,6.0,0.01107832,0.00761997
11,16,Sp018,N17,0.094,-1758.828463,-1751.80239,-7.02607299999999668216,1e-08,0.160491,0.27208761,0.043399,0.0,0.0,6.0,0.01107878,0.00761997
11,17,Sp018,N18,0.090,-1760.237346,-1751.80239,-8.43495599999982914596,1e-08,0.160491,0.27208761,1e-08,0.0,0.0,6.0,0.019473900000000002,0.00761997
11,18,Sp018,Sp013,0.092,-1760.315241,-1751.80239,-8.51285099999995509279,0.00844103,0.160491,0.00844102999999996,0.00844103,0.26364658,0.160491,6.0,0.022860860000000004,0.00761997
11,19,Sp018,Sp011,0.090,-1786.734253,-1751.80239,-34.93186300000002120214,0.00314281,0.160491,0.003142809999999996,0.00314281,0.2689448,0.160491,8.0,0.024569689999999998,0.00761997
11,20,Sp018,Sp004,0.102,-1786.734258,-1751.80239,-34.93186799999989489152,1e-08,0.160491,9.999999994736442e-09,1e-08,0.2720876,0.160491,8.0,0.021426890000000004,0.00761997
11,21,Sp018,N24,0.095,-1786.734269,-1751.80239,-34.93187899999998080602,1e-08,0.160491,0.27208761,1.1e-07,0.0,0.0,8.0,0.021426960000000002,0.00761997
11,22,Sp018,Sp005,0.095,-1786.734258,-1751.80239,-34.93186799999989489152,1e-08,0.160491,9.999999994736442e-09,1e-08,0.2720876,0.160491,8.0,0.02142687,0.00761997
11,23,Sp018,N26,0.091,-1758.829023,-1751.80239,-7.02663299999994706013,8e-08,0.160491,0.0014844199999999863,0.160491,0.27060319,0.160491,7.0,0.0110784,0.00761997
11,24,Sp018,Sp008,0.104,-1758.829024,-1751.80239,-7.02663399999983084854,1e-08,0.160491,9.999999994736442e-09,1e-08,0.2720876,0.160491,7.0,0.01107833,0.00761997
11,25,Sp018,N28,0.092,-1758.828375,-1751.80239,-7.02598499999999148713,0.00164338,0.160491,0.27208761,0.043399,0.0,0.0,7.0,0.011079519999999999,0.00761997
11,26,Sp018,Sp002,0.098,-1758.828781,-1751.80239,-7.02639099999987593037,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27208760000000004,0.160491,7.0,0.011078790000000002,0.00761997
11,27,Sp018,Sp019,0.096,-1773.018594,-1751.80239,-21.21620399999983419548,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27208760000000004,0.160491,7.0,0.019473910000000004,0.00761997
11,28,Sp018,Sp016,0.105,-1773.018594,-1751.80239,-21.21620399999983419548,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27208760000000004,0.160491,7.0,0.019473910000000004,0.00761997
11,29,Sp018,Sp010,0.101,-1786.734161,-1751.80239,-34.93177100000002610614,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.2720875,0.160491,9.0,0.02142707,0.00761997
11,30,Sp018,Sp003,0.093,-1786.734216,-1751.80239,-34.93182600000000093132,1e-08,0.160491,9.999999994736442e-09,1e-08,0.2720876,0.160491,9.0,0.021426970000000004,0.00761997
11,31,Sp018,Sp007,0.093,-1758.829025,-1751.80239,-7.02663499999994201062,1e-08,0.160491,9.999999994736442e-09,1e-08,0.2720876,0.160491,8.0,0.01107841,0.00761997
11,32,Sp018,Sp006,0.094,-1758.82902,-1751.80239,-7.02662999999984094757,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.27060328,0.160491,8.0,0.012562730000000001,0.00761997
11,33,Sp018,N36,0.094,-1758.828287,-1751.80239,-7.02589699999998629210,1e-08,0.160491,0.27208761,0.043399,0.0,0.0,8.0,0.01107994,0.00761997
11,34,Sp018,Sp000,0.096,-1758.828688,-1751.80239,-7.02629799999999704596,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27044423,0.160491,8.0,0.0127229,0.00761997
11,35,Sp018,Sp012,0.099,-1758.828119,-1751.80239,-7.02572899999995570397,0.043399,0.160491,0.043398999999999965,0.043399,0.22868861000000001,0.160491,9.0,0.054478940000000003,0.00761997
11,36,Sp018,Sp001,0.094,-1758.828606,-1751.80239,-7.02621599999997670238,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27208760000000004,0.160491,9.0,0.011079950000000002,0.00761997
12,0,N13,N1,0.093,-1752.357611,-1751.80239,-0.55522099999984675378,0.0101008,0.160491,0.10523448999999996,0.160491,0.16244838,0.160491,4.0,0.01720505,0.012024
12,1,N13,Sp020,0.094,-1759.671215,-1751.80239,-7.86882500000001527951,0.160491,0.160491,0.16049099999999997,0.160491,0.10719187,0.043399,6.0,0.18779684999999996,0.012024
12,2,N13,Sp015,0.095,-1759.552109,-1751.80239,-7.74971899999991364894,0.00195738,0.160491,0.001957379999999953,0.00195738,0.26572549,0.160491,6.0,0.029263229999999998,0.012024
12,3,N13,N4,0.098,-1750.680565,-1751.80239,1.12182500000017171260,0.0051809,0.160491,0.07962465999999996,0.160491,0.18805821,0.160491,3.0,0.01202415,0.012024
12,4,N13,N5,0.097,-1752.364449,-1751.80239,-0.56205899999986286275,0.00374005,0.160491,0.26768286999999996,0.00374005,0.0,0.0,5.0,0.02583067,0.012024
12,5,N13,N6,0.096,-1751.813581,-1751.80239,-0.01119100000005346374,0.00345792,0.160491,0.06682363999999996,0.160491,0.20085923,0.160491,4.0,0.01548207,0.012024
12,6,N13,Sp018,0.093,-1751.813497,-1751.80239,-0.01110700000003816967,0.00762012,0.160491,0.0076201199999999525,0.00762012,0.26006275,0.160491,3.0,0.01964397,0.012024
12,7,N13,N8,0.106,-1771.964195,-1751.80239,-20.16180499999995845428,7e-08,0.160491,0.26768263999999997,0.00314281,2.3000000000000002e-07,1.1e-07,6.0,0.02583082,0.012024
12,8,N13,Sp009,0.101,-1771.544597,-1751.80239,-19.74220700000000761065,0.00374005,0.160491,0.0037400499999999948,0.00374005,0.26394281999999997,0.160491,6.0,0.029570719999999998,0.012024
12,9,N13,N10,0.105,-1758.338475,-1751.80239,-6.53608499999995729013,2e-07,0.160491,0.04652880999999995,0.160491,0.22115406,0.160491,5.0,0.015482270000000001,0.012024
12,10,N13,N11,0.116,-1758.33822,-1751.80239,-6.53583000000003266905,0.00844103,0.160491,0.26768286999999996,0.00844103,0.0,0.0,5.0,0.01882386,0.012024
12,11,N13,N14,0.095,-1787.29672,-1751.80239,-35.49432999999999083229,1e-08,0.160491,0.26768286999999996,0.00314281,0.0,0.0,7.0,0.025830910000000002,0.012024
12,12,N13,N15,0.096,-1787.296721,-1751.80239,-35.49433099999987462070,1e-08,0.160491,0.26768286999999996,1.1e-07,0.0,0.0,7.0,0.02583089,0.012024
12,13,N13,N16,0.100,-1760.837076,-1751.80239,-9.03468599999996513361,8e-08,0.160491,0.001484509999999939,0.160491,0.26619836,0.160491,6.0,0.01548235,0.012024
12,14,N13,N17,0.099,-1760.837118,-1751.80239,-9.03472799999985909380,1e-08,0.160491,0.26768286999999996,0.043399,0.0,0.0,6.0,0.015482810000000001,0.012024
12,15,N13,N18,0.093,-1765.413926,-1751.80239,-13.61153599999988728086,1e-08,0.160491,0.26768286999999996,1e-08,0.0,0.0,6.0,0.023877930000000002,0.012024
12,16,N13,Sp013,0.093,-1762.624713,-1751.80239,-10.82232299999986935291,0.00844103,0.160491,0.00844102999999996,0.00844103,0.25924184,0.160491,6.0,0.02726489,0.012024
12,17,N13,Sp011,0.097,-1787.296687,-1751.80239,-35.49429699999996046245,0.00314281,0.160491,0.003142809999999996,0.00314281,0.26454005999999997,0.160491,8.0,0.028973719999999998,0.012024
12,18,N13,Sp004,0.099,-1787.296692,-1751.80239,-35.49430199999983415182,1e-08,0.160491,9.999999994736442e-09,1e-08,0.26768285999999997,0.160491,8.0,0.02583092,0.012024
12,19,N13,N24,0.090,-1787.296685,-1751.80239,-35.49429499999996551196,1e-08,0.160491,0.26768286999999996,1.1e-07,0.0,0.0,8.0,0.02583099,0.012024
12,20,N13,Sp005,0.099,-1787.296685,-1751.80239,-35.49429499999996551196,1e-08,0.160491,9.999999994736442e-09,1e-08,0.26768285999999997,0.160491,8.0,0.0258309,0.012024
12,21,N13,N26,0.092,-1760.83701,-1751.80239,-9.03461999999990439392,8e-08,0.160491,0.0014844199999999308,0.160491,0.26619845000000003,0.160491,7.0,0.015482430000000002,0.012024
12,22,N13,Sp008,0.091,-1760.83701,-1751.80239,-9.03461999999990439392,1e-08,0.160491,9.99999993922529e-09,1e-08,0.26768286,0.160491,7.0,0.01548236,0.012024
12,23,N13,N28,0.089,-1760.837561,-1751.80239,-9.03517099999999118154,0.00164338,0.160491,0.26768286999999996,0.043399,0.0,0.0,7.0,0.01548355,0.012024
12,24,N13,Sp002,0.099,-1760.837497,-1751.80239,-9.03510699999992539233,1e-08,0.160491,9.99999993922529e-09,1e-08,0.26768286,0.160491,7.0,0.015482820000000001,0.012024
12,25,N13,Sp019,0.096,-1782.862758,-1751.80239,-31.06036799999992581434,1e-08,0.160491,9.99999993922529e-09,1e-08,0.26768286,0.160491,7.0,0.02387794,0.012024
12,26,N13,Sp016,0.098,-1782.862758,-1751.80239,-31.06036799999992581434,1e-08,0.160491,9.99999993922529e-09,1e-08,0.26768286,0.160491,7.0,0.02387794,0.012024
12,27,N13,Sp010,0.092,-1787.296648,-1751.80239,-35.49425799999994524114,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.26768275999999996,0.160491,9.0,0.0258311,0.012024
12,28,N13,Sp003,0.097,-1787.296649,-1751.80239,-35.49425899999982902955,1e-08,0.160491,9.999999994736442e-09,1e-08,0.26768285999999997,0.160491,9.0,0.025831,0.012024
12,29,N13,Sp007,0.092,-1760.836944,-1751.80239,-9.03455399999984365422,1e-08,0.160491,9.99999993922529e-09,1e-08,0.26768286,0.160491,8.0,0.015482440000000002,0.012024
12,30,N13,Sp006,0.098,-1760.836936,-1751.80239,-9.03454599999986385228,0.00148433,0.160491,0.0014843299999999227,0.00148433,0.26619854000000004,0.160491,8.0,0.01696676,0.012024
12,31,N13,N36,0.096,-1760.838005,-1751.80239,-9.03561500000000705768,1e-08,0.160491,0.26768286999999996,0.043399,0.0,0.0,8.0,0.015483970000000001,0.012024
12,32,N13,Sp000,0.092,-1760.837931,-1751.80239,-9.03554099999996651604,0.00164338,0.160491,0.0016433799999999166,0.00164338,0.26603949000000005,0.160491,8.0,0.01712693,0.012024
12,33,N13,Sp012,0.096,-1755.402014,-1751.80239,-3.59962399999994886457,0.043399,0.160491,0.04339899999999994,0.043399,0.22428387000000002,0.160491,9.0,0.05888296999999999,0.012024
12,34,N13,Sp001,0.095,-1760.838384,-1751.80239,-9.03599399999984598253,1e-08,0.160491,9.99999993922529e-09,1e-08,0.26768286,0.160491,9.0,0.015483980000000001,0.012024
13,0,N14,N1,0.107,-1764.133424,-1751.80239,-12.33103400000004512549,0.0101008,0.160491,0.11411633999999998,0.160491,0.16244838,0.160491,4.0,0.008625860000000003,9e-08
13,1,N14,Sp020,0.094,-1770.811024,-1751.80239,-19.00863400000002911838,0.160491,0.160491,0.160491,0.160491,0.11607371999999999,0.043399,6.0,0.17921766,9e-08
13,2,N14,Sp015,0.094,-1770.811042,-1751.80239,-19.00865199999998367275,0.00195738,0.160491,0.0019573800000000086,0.00195738,0.27460734,0.160491,6.0,0.02068404,9e-08
13,3,N14,N4,0.096,-1764.133416,-1751.80239,-12.33102599999983794987,0.0051809,0.160491,0.09164941999999998,0.160491,0.1849153,0.160491,5.0,0.013806760000000001,9e-08
13,4,N14,N5,0.098,-1751.81479,-1751.80239,-0.01239999999984320311,2.2e-07,0.160491,0.27656449,0.00374005,2.3000000000000002e-07,1.1e-07,3.0,2.4e-07,9e-08
13,5,N14,N6,0.098,-1801.967188,-1751.80239,-50.16479800000001887383,0.00345792,0.160491,0.06682363999999999,0.160491,0.20974108,0.160491,6.0,0.01726468,9e-08
13,6,N14,N7,0.093,-1801.96148,-1751.80239,-50.15908999999987827323,0.012024,0.160491,0.27656396,0.012024,7.6e-07,7.5e-07,6.0,0.013806910000000002,9e-08
13,7,N14,Sp009,0.095,-1751.813751,-1751.80239,-0.01136099999985162867,0.00374005,0.160491,0.0037400499999999948,0.00374005,0.27282467,0.160491,4.0,0.0037402900000000003,9e-08
13,8,N14,N15,no ll opt_no time,-1751.802381,-1751.80239,0.00000900000009096402,1e-08,0.160491,0.27656472,1.1e-07,0.0,0.0,3.0,1.6e-07,9e-08
13,9,N14,N10,0.092,-1807.745076,-1751.80239,-55.94268599999986690818,2e-07,0.160491,0.046528809999999976,0.160491,0.23003591,0.160491,7.0,0.017264880000000003,9e-08
13,10,N14,N11,0.100,-1807.745441,-1751.80239,-55.94305099999996855331,0.00844103,0.160491,0.27656472,0.00844103,0.0,0.0,7.0,0.02060647,9e-08
13,11,N14,Sp018,0.100,-1800.766907,-1751.80239,-48.96451699999988704803,0.00761997,0.160491,0.0076199700000000314,0.00761997,0.26894474999999995,0.160491,7.0,0.021426880000000002,9e-08
13,12,N14,N13,0.097,-1800.76693,-1751.80239,-48.96453999999994266545,1e-08,0.160491,0.27656472,7.5e-07,0.0,0.0,7.0,0.025830910000000002,9e-08
13,13,N14,N24,no ll opt_no time,-1751.802353,-1751.80239,0.00003700000002027082,1e-08,0.160491,0.27656472,1.1e-07,0.0,0.0,4.0,2.6e-07,9e-08
13,14,N14,Sp005,no ll opt_no time,-1751.802353,-1751.80239,0.00003700000002027082,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27656471,0.160491,4.0,1.7000000000000001e-07,9e-08
13,15,N14,N16,0.095,-1810.168938,-1751.80239,-58.36654799999996612314,8e-08,0.160491,0.0014845099999999944,0.160491,0.27508021,0.160491,8.0,0.017264960000000003,9e-08
13,16,N14,N17,0.094,-1810.16882,-1751.80239,-58.36643000000003667083,1e-08,0.160491,0.27656472,0.043399,0.0,0.0,8.0,0.017265420000000004,9e-08
13,17,N14,N18,0.091,-1813.272051,-1751.80239,-61.46966099999985999602,1e-08,0.160491,0.27656472,1e-08,0.0,0.0,8.0,0.02566054,9e-08
13,18,N14,Sp013,0.096,-1814.810737,-1751.80239,-63.00834699999995791586,0.00844103,0.160491,0.00844102999999996,0.00844103,0.26812369,0.160491,8.0,0.0290475,9e-08
13,19,N14,Sp017,0.098,-1803.136232,-1751.80239,-51.33384200000000419095,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27656396999999994,0.160491,8.0,0.025831660000000003,9e-08
13,20,N14,Sp014,0.093,-1803.136341,-1751.80239,-51.33395099999984267924,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27656470999999994,0.160491,8.0,0.025830920000000004,9e-08
13,21,N14,Sp010,no ll opt_no time,-1751.802357,-1751.80239,0.00003300000003036985,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27656461,0.160491,5.0,3.7e-07,9e-08
13,22,N14,Sp003,no ll opt_no time,-1751.802353,-1751.80239,0.00003700000002027082,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27656471,0.160491,5.0,2.7e-07,9e-08
13,23,N14,N26,0.098,-1810.168942,-1751.80239,-58.36655199999995602411,8e-08,0.160491,0.0014844199999999863,0.160491,0.2750803,0.160491,9.0,0.017265040000000002,9e-08
13,24,N14,Sp008,0.093,-1810.168942,-1751.80239,-58.36655199999995602411,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27656471,0.160491,9.0,0.01726497,9e-08
13,25,N14,N28,0.095,-1810.16917,-1751.80239,-58.36677999999983512680,0.00164338,0.160491,0.27656472,0.043399,0.0,0.0,9.0,0.017266160000000003,9e-08
13,26,N14,Sp002,0.093,-1810.169263,-1751.80239,-58.36687299999994138489,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27656471000000005,0.160491,9.0,0.017265430000000002,9e-08
13,27,N14,Sp019,0.095,-1824.461124,-1751.80239,-72.65873399999986759212,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27656471000000005,0.160491,9.0,0.02566055,9e-08
13,28,N14,Sp016,0.093,-1824.461124,-1751.80239,-72.65873399999986759212,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27656471000000005,0.160491,9.0,0.02566055,9e-08
13,29,N14,Sp007,0.098,-1810.168945,-1751.80239,-58.36655499999983476300,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27656471,0.160491,10.0,0.017265050000000004,9e-08
13,30,N14,Sp006,0.091,-1810.168936,-1751.80239,-58.36654599999997117266,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.27508039,0.160491,10.0,0.01874937,9e-08
13,31,N14,N36,0.097,-1810.169521,-1751.80239,-58.36713099999997211853,1e-08,0.160491,0.27656472,0.043399,0.0,0.0,10.0,0.017266580000000004,9e-08
13,32,N14,Sp000,0.096,-1811.326414,-1751.80239,-59.52402400000005400216,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27492134,0.160491,10.0,0.018909540000000002,9e-08
13,33,N14,Sp012,0.098,-1810.169774,-1751.80239,-58.36738399999990178912,0.043399,0.160491,0.043398999999999965,0.043399,0.23316572000000002,0.160491,11.0,0.06066558,9e-08
13,34,N14,Sp001,0.092,-1810.169963,-1751.80239,-58.36757299999999304418,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27656471000000005,0.160491,11.0,0.017266590000000002,9e-08
14,0,N15,N1,0.091,-1764.133417,-1751.80239,-12.33102699999994911195,0.0101008,0.160491,0.11725894999999997,0.160491,0.16244838,0.160491,4.0,0.008625840000000003,7e-08
14,1,N15,Sp020,0.090,-1770.811016,-1751.80239,-19.00862600000004931644,0.160491,0.160491,0.16049099999999997,0.160491,0.11921633000000001,0.043399,6.0,0.17921764,7e-08
14,2,N15,Sp015,0.096,-1770.811042,-1751.80239,-19.00865199999998367275,0.00195738,0.160491,0.001957379999999953,0.00195738,0.27774995,0.160491,6.0,0.02068402,7e-08
14,3,N15,N4,0.089,-1764.133407,-1751.80239,-12.33101699999997435953,0.0051809,0.160491,0.09164941999999998,0.160491,0.18805791,0.160491,5.0,0.013806740000000001,7e-08
14,4,N15,N5,0.093,-1751.814784,-1751.80239,-0.01239399999985835166,2.4e-07,0.160491,0.27656451,0.00374005,0.0031428199999999997,0.00314281,3.0,2.2e-07,7e-08
14,5,N15,N6,0.095,-1801.955896,-1751.80239,-50.15350599999987935007,0.00345792,0.160491,0.06682363999999999,0.160491,0.21288369,0.160491,6.0,0.01726466,7e-08
14,6,N15,N7,0.097,-1801.950226,-1751.80239,-50.14783599999987018236,0.012024,0.160491,0.27970657,0.012024,7.6e-07,7.5e-07,6.0,0.01380689,7e-08
14,7,N15,Sp009,0.095,-1751.813759,-1751.80239,-0.01136899999983143061,0.00374005,0.160491,0.0037400499999999948,0.00374005,0.27596728,0.160491,4.0,0.0037402699999999995,7e-08
14,8,N15,N14,no ll opt_no time,-1751.802378,-1751.80239,0.00001199999996970291,1e-08,0.160491,0.27970733,0.00314281,0.0,0.0,3.0,1.6e-07,7e-08
14,9,N15,N10,0.093,-1807.770962,-1751.80239,-55.96857199999999465945,2e-07,0.160491,0.046528809999999976,0.160491,0.23317852,0.160491,7.0,0.01726486,7e-08
14,10,N15,N11,0.094,-1807.771385,-1751.80239,-55.96899499999994986865,0.00844103,0.160491,0.27970733,0.00844103,0.0,0.0,7.0,0.02060645,7e-08
14,11,N15,Sp018,0.101,-1800.779428,-1751.80239,-48.97703799999999318970,0.00761997,0.160491,0.0076199700000000314,0.00761997,0.27208735999999994,0.160491,7.0,0.02142686,7e-08
14,12,N15,N13,0.095,-1800.78167,-1751.80239,-48.97928000000001702574,1e-08,0.160491,0.27970733,7.5e-07,0.0,0.0,7.0,0.025830890000000002,7e-08
14,13,N15,Sp011,0.095,-1751.813488,-1751.80239,-0.01109799999994720565,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656452,0.160491,4.0,0.0031429699999999993,7e-08
14,14,N15,Sp004,no ll opt_no time,-1751.802349,-1751.80239,0.00004100000001017179,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970732,0.160491,4.0,1.7000000000000001e-07,7e-08
14,15,N15,N16,0.097,-1810.207543,-1751.80239,-58.40515299999992748781,8e-08,0.160491,0.0014845099999999944,0.160491,0.27822282,0.160491,8.0,0.01726494,7e-08
14,16,N15,N17,0.095,-1810.207402,-1751.80239,-58.40501199999994241807,1e-08,0.160491,0.27970733,0.043399,0.0,0.0,8.0,0.0172654,7e-08
14,17,N15,N18,0.093,-1813.296316,-1751.80239,-61.49392599999987396586,1e-08,0.160491,0.27970733,1e-08,0.0,0.0,8.0,0.02566052,7e-08
14,18,N15,Sp013,0.100,-1814.838596,-1751.80239,-63.03620599999999285501,0.00844103,0.160491,0.00844102999999996,0.00844103,0.2712663,0.160491,8.0,0.02904748,7e-08
14,19,N15,Sp017,0.099,-1803.145171,-1751.80239,-51.34278099999983169255,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.2797065799999999,0.160491,8.0,0.02583164,7e-08
14,20,N15,Sp014,0.092,-1803.145285,-1751.80239,-51.34289499999999861757,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.2797073199999999,0.160491,8.0,0.0258309,7e-08
14,21,N15,N26,0.094,-1810.207547,-1751.80239,-58.40515699999991738878,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822291,0.160491,9.0,0.01726502,7e-08
14,22,N15,Sp008,0.093,-1810.207547,-1751.80239,-58.40515699999991738878,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970732,0.160491,9.0,0.01726495,7e-08
14,23,N15,N28,0.098,-1810.20773,-1751.80239,-58.40534000000002379238,0.00164338,0.160491,0.27970733,0.043399,0.0,0.0,9.0,0.01726614,7e-08
14,24,N15,Sp002,0.095,-1810.207843,-1751.80239,-58.40545299999985218165,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970732000000004,0.160491,9.0,0.017265410000000002,7e-08
14,25,N15,Sp019,0.098,-1824.702299,-1751.80239,-72.89990899999997964187,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970732000000004,0.160491,9.0,0.025660529999999997,7e-08
14,26,N15,Sp016,0.092,-1824.702299,-1751.80239,-72.89990899999997964187,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970732000000004,0.160491,9.0,0.025660529999999997,7e-08
14,27,N15,Sp007,0.098,-1810.207551,-1751.80239,-58.40516099999990728975,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970732,0.160491,10.0,0.01726503,7e-08
14,28,N15,Sp006,0.093,-1810.207541,-1751.80239,-58.40515099999993253732,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.278223,0.160491,10.0,0.018749349999999998,7e-08
14,29,N15,N36,0.096,-1810.208057,-1751.80239,-58.40566699999999400461,1e-08,0.160491,0.27970733,0.043399,0.0,0.0,10.0,0.01726656,7e-08
14,30,N15,Sp000,0.095,-1810.208161,-1751.80239,-58.40577099999995880353,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806395,0.160491,10.0,0.01890952,7e-08
14,31,N15,Sp012,0.102,-1810.208287,-1751.80239,-58.40589699999986805778,0.043399,0.160491,0.043398999999999965,0.043399,0.23630833,0.160491,11.0,0.06066556000000001,7e-08
14,32,N15,Sp001,0.093,-1810.208498,-1751.80239,-58.40610799999990376818,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970732000000004,0.160491,11.0,0.017266570000000002,7e-08
