,prune_name,rgft_name,newick
"21,12",N22,N13,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414)N12:1.8e-07,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:4.15e-07)N16:4.15e-07)N8:0.00519155,(((Sp009:0.00872082,((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,13",N22,N14,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(Sp008:0.00367388,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,((Sp009:0.00872082,((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842)N20:0.00366486,Sp005:0.00678651)N14:0.0026096)N16:0.0026096)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,14",N22,Sp008,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,Sp008:0.00183694)N16:0.00183694)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,15",N22,N17,"(((((((Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp026:0.0303108,Sp024:0.00356971)N17:0.00088345)N16:0.00088345)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,16",N22,N23,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00231707)N16:0.00231707)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,17",N22,Sp028,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414)N12:1.8e-07,(((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,Sp028:0.00799052)N16:0.00799052)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,18",N22,N19,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414)N12:1.8e-07,(Sp028:0.015981,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00411145)N16:0.00411145)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,19",N22,N20,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,((Sp005:0.00678651,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp009:0.00872082,((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842)N20:0.00183243)N16:0.00183243)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,20",N22,Sp005,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842)N20:0.00366486,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,Sp005:0.00339325)N16:0.00339325)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,21",N22,Sp026,"(((((((Sp024:0.00356971,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,Sp026:0.0151554)N16:0.0151554)N17:0.0017669,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,22",N22,Sp024,"(((((((Sp026:0.0303108,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,Sp024:0.00178485)N16:0.00178485)N17:0.0017669,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,23",N22,Sp025,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp018:0.0070413,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,Sp025:0.00115741)N16:0.00115741)N23:0.00463414)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,24",N22,Sp018,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp025:0.00231483,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,Sp018:0.00352065)N16:0.00352065)N23:0.00463414)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,25",N22,N26,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414)N12:1.8e-07,(Sp028:0.015981,(Sp017:0.0184133,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp023:0.00520557,Sp016:0.0140654)N26:0.00250259)N16:0.00250259)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,26",N22,Sp017,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,Sp017:0.00920664)N16:0.00920664)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,27",N22,Sp009,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,Sp009:0.00436041)N16:0.00436041)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,28",N22,N29,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,Sp006:0.00347018)N29:0.00085921)N16:0.00085921)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,29",N22,Sp023,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414)N12:1.8e-07,(Sp028:0.015981,((Sp016:0.0140654,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,Sp023:0.00260278)N16:0.00260278)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,30",N22,Sp016,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,Sp016:0.00703272)N16:0.00703272)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,31",N22,N36,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp006:0.00347018,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp007:0.00172811,Sp004:0.00346174)N36:5.5e-08)N16:5.5e-08)N29:0.00171842)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,32",N22,Sp006,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,((Sp007:0.00172811,Sp004:0.00346174)N36:1.1e-07,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,Sp006:0.00173509)N16:0.00173509)N29:0.00171842)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,33",N22,Sp007,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,((Sp004:0.00346174,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,Sp007:0.000864055)N16:0.000864055)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"21,34",N22,Sp004,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463414)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,((Sp007:0.00172811,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,Sp004:0.00173087)N16:0.00173087)N36:1.1e-07,Sp006:0.00347018)N29:0.00171842)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"22,0",N23,subtree1,"(Sp025:0.00231483,Sp018:0.0070413);"
