,prune_name,rgft_name,time,ll,orig_ds_ll
"42,48",Sp004,Sp011,0.094,-1932.605503,-1845.17013
"42,49",Sp004,Sp022,0.112,-1932.937086,-1845.17013
"42,50",Sp004,Sp012,0.093,-1932.937096,-1845.17013
"42,51",Sp004,N54,0.091,-1932.603976,-1845.17013
"42,52",Sp004,Sp014,0.092,-1932.603998,-1845.17013
"42,53",Sp004,Sp029,0.091,-1935.772708,-1845.17013
"42,54",Sp004,Sp020,0.093,-1935.775050,-1845.17013
"43,0",Sp021,N1,0.093,-1885.604182,-1845.17013
"43,1",Sp021,Sp001,0.095,-1926.015906,-1845.17013
"43,2",Sp021,Sp000,0.095,-1926.015904,-1845.17013
"43,3",Sp021,N4,0.094,-1872.721165,-1845.17013
"43,4",Sp021,Sp010,0.091,-1885.604290,-1845.17013
"43,5",Sp021,N6,0.096,-1867.488294,-1845.17013
"43,6",Sp021,N7,0.094,-1872.721157,-1845.17013
"43,7",Sp021,N8,0.092,-1859.397314,-1845.17013
"43,8",Sp021,N9,0.093,-1864.810212,-1845.17013
"43,9",Sp021,Sp003,0.092,-1875.110928,-1845.17013
"43,10",Sp021,Sp002,0.094,-1875.110923,-1845.17013
"43,11",Sp021,N12,0.101,-1859.397112,-1845.17013
"43,12",Sp021,N13,0.093,-1859.397315,-1845.17013
"43,13",Sp021,N14,0.097,-1912.339059,-1845.17013
"43,14",Sp021,Sp008,0.096,-1912.339057,-1845.17013
"43,15",Sp021,N16,0.094,-1856.300779,-1845.17013
"43,16",Sp021,N17,0.096,-1867.397060,-1845.17013
"43,17",Sp021,Sp028,0.095,-1859.397805,-1845.17013
"43,18",Sp021,N19,0.100,-1859.397809,-1845.17013
"43,19",Sp021,N20,0.094,-1925.134281,-1845.17013
"43,20",Sp021,Sp005,0.092,-1925.130803,-1845.17013
"43,21",Sp021,N22,0.105,-1845.176895,-1845.17013
"43,22",Sp021,N23,0.092,-1856.300778,-1845.17013
"43,23",Sp021,Sp026,0.095,-1861.119072,-1845.17013
"43,24",Sp021,Sp024,0.092,-1861.119083,-1845.17013
"43,25",Sp021,N26,0.104,-1866.466066,-1845.17013
"43,26",Sp021,Sp017,0.102,-1866.466061,-1845.17013
"43,27",Sp021,Sp009,0.093,-1932.240004,-1845.17013
"43,28",Sp021,N29,0.098,-1932.240283,-1845.17013
"43,29",Sp021,N30,no ll opt_no time,-1845.170131,-1845.17013
"43,30",Sp021,N31,0.096,-1845.176895,-1845.17013
"43,31",Sp021,Sp025,0.093,-1873.295616,-1845.17013
"43,32",Sp021,Sp018,0.095,-1867.537118,-1845.17013
"43,33",Sp021,Sp023,0.097,-1889.889418,-1845.17013
"43,34",Sp021,Sp016,0.093,-1889.889394,-1845.17013
"43,35",Sp021,N36,0.096,-1936.169666,-1845.17013
"43,36",Sp021,Sp006,0.094,-1933.971712,-1845.17013
"43,37",Sp021,N39,0.092,-1845.176892,-1845.17013
"43,38",Sp021,N45,no ll opt_no time,-1845.170130,-1845.17013
"43,39",Sp021,N40,0.101,-1846.889687,-1845.17013
"43,40",Sp021,N41,0.093,-1846.889686,-1845.17013
"43,41",Sp021,Sp007,0.098,-1936.169749,-1845.17013
"43,42",Sp021,Sp004,0.094,-1936.169747,-1845.17013
"43,43",Sp021,Sp027,0.094,-1849.245074,-1845.17013
"43,44",Sp021,Sp013,0.094,-1849.245075,-1845.17013
"43,45",Sp021,Sp022,0.089,-1845.176891,-1845.17013
"43,46",Sp021,Sp012,no ll opt_no time,-1845.170130,-1845.17013
"43,47",Sp021,N48,0.114,-1852.553208,-1845.17013
"43,48",Sp021,Sp015,0.104,-1852.553209,-1845.17013
"43,49",Sp021,Sp019,0.098,-1851.835571,-1845.17013
"43,50",Sp021,Sp011,0.134,-1852.895896,-1845.17013
"43,51",Sp021,N54,0.137,-1858.554694,-1845.17013
"43,52",Sp021,Sp014,0.117,-1858.929476,-1845.17013
"43,53",Sp021,Sp029,0.134,-1863.498565,-1845.17013
"43,54",Sp021,Sp020,0.126,-1863.498566,-1845.17013
"44,0",N45,N1,0.121,-1885.604179,-1845.17013
"44,1",N45,Sp001,0.128,-1926.015898,-1845.17013
"44,2",N45,Sp000,0.126,-1926.015896,-1845.17013
"44,3",N45,N4,0.116,-1872.721162,-1845.17013
"44,4",N45,Sp010,0.132,-1885.604287,-1845.17013
"44,5",N45,N6,0.124,-1867.488292,-1845.17013
"44,6",N45,N7,0.122,-1872.721142,-1845.17013
"44,7",N45,N8,0.142,-1859.397312,-1845.17013
"44,8",N45,N9,0.121,-1864.810211,-1845.17013
"44,9",N45,Sp003,0.120,-1875.110925,-1845.17013
"44,10",N45,Sp002,0.128,-1875.110920,-1845.17013
"44,11",N45,N12,0.122,-1859.397110,-1845.17013
"44,12",N45,N13,0.116,-1859.397313,-1845.17013
"44,13",N45,N14,0.150,-1912.339057,-1845.17013
"44,14",N45,Sp008,0.120,-1912.339055,-1845.17013
"44,15",N45,N16,0.120,-1856.300779,-1845.17013
"44,16",N45,N17,0.138,-1867.397062,-1845.17013
"44,17",N45,Sp028,0.128,-1859.397804,-1845.17013
"44,18",N45,N19,0.124,-1859.397807,-1845.17013
"44,19",N45,N20,0.137,-1925.134274,-1845.17013
"44,20",N45,Sp005,0.123,-1925.130796,-1845.17013
"44,21",N45,N22,0.122,-1845.176895,-1845.17013
"44,22",N45,N23,0.122,-1856.300778,-1845.17013
"44,23",N45,Sp026,0.120,-1861.119070,-1845.17013
"44,24",N45,Sp024,0.127,-1861.119081,-1845.17013
"44,25",N45,N26,0.123,-1866.466064,-1845.17013
"44,26",N45,Sp017,0.127,-1866.466059,-1845.17013
"44,27",N45,Sp009,0.122,-1932.239995,-1845.17013
"44,28",N45,N29,0.119,-1932.240274,-1845.17013
"44,29",N45,N30,no ll opt_no time,-1845.170131,-1845.17013
"44,30",N45,N31,0.123,-1845.176895,-1845.17013
"44,31",N45,Sp025,0.118,-1873.295616,-1845.17013
"44,32",N45,Sp018,0.129,-1867.537116,-1845.17013
"44,33",N45,Sp023,0.119,-1889.889421,-1845.17013
"44,34",N45,Sp016,0.118,-1889.889390,-1845.17013
"44,35",N45,N36,0.123,-1936.169656,-1845.17013
"44,36",N45,Sp006,0.122,-1933.971703,-1845.17013
"44,37",N45,N39,0.127,-1845.176892,-1845.17013
"44,38",N45,Sp021,no ll opt_no time,-1845.170130,-1845.17013
"44,39",N45,N40,0.127,-1846.889687,-1845.17013
"44,40",N45,N41,0.123,-1846.889686,-1845.17013
"44,41",N45,Sp007,0.124,-1936.169740,-1845.17013
"44,42",N45,Sp004,0.125,-1936.169738,-1845.17013
"44,43",N45,Sp027,0.119,-1849.245074,-1845.17013
"44,44",N45,Sp013,0.126,-1849.245075,-1845.17013
"44,45",N45,N48,0.121,-1852.553206,-1845.17013
"44,46",N45,Sp015,0.119,-1852.553207,-1845.17013
"44,47",N45,Sp019,0.126,-1851.835571,-1845.17013
"44,48",N45,Sp011,0.130,-1852.895896,-1845.17013
"44,49",N45,N54,0.120,-1858.554692,-1845.17013
"44,50",N45,Sp014,0.119,-1858.554693,-1845.17013
"44,51",N45,Sp029,0.135,-1863.498563,-1845.17013
"44,52",N45,Sp020,0.119,-1863.498564,-1845.17013
"45,0",Sp027,N1,0.124,-1884.052132,-1845.17013
"45,1",Sp027,Sp001,0.132,-1919.871209,-1845.17013
"45,2",Sp027,Sp000,0.124,-1919.871207,-1845.17013
"45,3",Sp027,N4,0.120,-1871.189863,-1845.17013
"45,4",Sp027,Sp010,0.134,-1882.914611,-1845.17013
"45,5",Sp027,N6,0.123,-1867.712280,-1845.17013
"45,6",Sp027,N7,0.125,-1871.189963,-1845.17013
"45,7",Sp027,N8,0.127,-1859.621923,-1845.17013
"45,8",Sp027,N9,0.125,-1866.291011,-1845.17013
"45,9",Sp027,Sp003,0.117,-1873.132793,-1845.17013
"45,10",Sp027,Sp002,0.132,-1873.132795,-1845.17013
"45,11",Sp027,N12,0.113,-1859.621726,-1845.17013
"45,12",Sp027,N13,0.119,-1859.621924,-1845.17013
"45,13",Sp027,N14,0.128,-1907.658498,-1845.17013
"45,14",Sp027,Sp008,0.123,-1907.658490,-1845.17013
"45,15",Sp027,N16,0.124,-1859.621484,-1845.17013
"45,16",Sp027,N17,0.123,-1859.621719,-1845.17013
"45,17",Sp027,Sp028,0.122,-1859.622257,-1845.17013
"45,18",Sp027,N19,0.120,-1859.622414,-1845.17013
"45,19",Sp027,N20,0.128,-1919.150882,-1845.17013
"45,20",Sp027,Sp005,0.122,-1919.150662,-1845.17013
"45,21",Sp027,N22,0.124,-1849.245072,-1845.17013
"45,22",Sp027,N23,0.127,-1859.621480,-1845.17013
"45,23",Sp027,Sp026,0.120,-1861.342705,-1845.17013
"45,24",Sp027,Sp024,0.119,-1861.342622,-1845.17013
"45,25",Sp027,N26,0.125,-1866.691123,-1845.17013
"45,26",Sp027,Sp017,0.117,-1866.691159,-1845.17013
"45,27",Sp027,Sp009,0.125,-1923.762009,-1845.17013
"45,28",Sp027,N29,0.128,-1925.652019,-1845.17013
"45,29",Sp027,N30,0.117,-1849.245074,-1845.17013
"45,30",Sp027,N31,0.126,-1849.245072,-1845.17013
"45,31",Sp027,Sp025,0.132,-1867.761094,-1845.17013
"45,32",Sp027,Sp018,0.124,-1867.761092,-1845.17013
"45,33",Sp027,Sp023,0.120,-1888.241489,-1845.17013
"45,34",Sp027,Sp016,0.134,-1886.896765,-1845.17013
"45,35",Sp027,N36,0.116,-1929.356969,-1845.17013
"45,36",Sp027,Sp006,0.122,-1927.356042,-1845.17013
"45,37",Sp027,N38,0.124,-1849.245073,-1845.17013
"45,38",Sp027,Sp013,0.126,-1845.176891,-1845.17013
"45,39",Sp027,N40,0.121,-1854.107140,-1845.17013
"45,40",Sp027,N41,0.134,-1854.107135,-1845.17013
"45,41",Sp027,Sp007,0.119,-1929.357034,-1845.17013
"45,42",Sp027,Sp004,0.121,-1929.357028,-1845.17013
"45,43",Sp027,Sp021,0.136,-1849.245073,-1845.17013
"45,44",Sp027,N45,0.122,-1849.245073,-1845.17013
"45,45",Sp027,N48,0.116,-1848.864334,-1845.17013
"45,46",Sp027,Sp015,0.128,-1854.107235,-1845.17013
"45,47",Sp027,Sp019,0.127,-1858.779066,-1845.17013
"45,48",Sp027,Sp011,0.120,-1855.495203,-1845.17013
"45,49",Sp027,Sp022,0.129,-1849.245071,-1845.17013
"45,50",Sp027,Sp012,0.121,-1849.245073,-1845.17013
"45,51",Sp027,N54,0.120,-1848.864332,-1845.17013
"45,52",Sp027,Sp014,0.132,-1848.864335,-1845.17013
"45,53",Sp027,Sp029,0.122,-1853.572015,-1845.17013
"45,54",Sp027,Sp020,0.118,-1853.572018,-1845.17013
"46,0",Sp013,N1,0.129,-1877.884690,-1845.17013
"46,1",Sp013,Sp001,0.120,-1921.669955,-1845.17013
"46,2",Sp013,Sp000,0.120,-1921.669953,-1845.17013
"46,3",Sp013,N4,0.133,-1865.064509,-1845.17013
"46,4",Sp013,Sp010,0.121,-1877.884557,-1845.17013
"46,5",Sp013,N6,0.126,-1864.482919,-1845.17013
"46,6",Sp013,N7,0.141,-1865.064352,-1845.17013
"46,7",Sp013,N8,0.119,-1856.746028,-1845.17013
"46,8",Sp013,N9,0.125,-1862.730083,-1845.17013
"46,9",Sp013,Sp003,0.126,-1865.064359,-1845.17013
"46,10",Sp013,Sp002,0.121,-1865.064358,-1845.17013
"46,11",Sp013,N12,0.123,-1860.085062,-1845.17013
"46,12",Sp013,N13,0.123,-1860.085262,-1845.17013
"46,13",Sp013,N14,0.122,-1905.512939,-1845.17013
"46,14",Sp013,Sp008,0.122,-1905.512154,-1845.17013
"46,15",Sp013,N16,0.125,-1860.084774,-1845.17013
"46,16",Sp013,N17,0.127,-1860.085059,-1845.17013
"46,17",Sp013,Sp028,0.131,-1860.085751,-1845.17013
"46,18",Sp013,N19,0.129,-1860.085754,-1845.17013
"46,19",Sp013,N20,0.121,-1917.473045,-1845.17013
"46,20",Sp013,Sp005,0.138,-1917.473017,-1845.17013
"46,21",Sp013,N22,0.122,-1849.245072,-1845.17013
"46,22",Sp013,N23,0.123,-1860.084772,-1845.17013
"46,23",Sp013,Sp026,0.127,-1861.806059,-1845.17013
"46,24",Sp013,Sp024,0.119,-1861.805958,-1845.17013
"46,25",Sp013,N26,0.133,-1867.154524,-1845.17013
"46,26",Sp013,Sp017,0.123,-1867.154520,-1845.17013
"46,27",Sp013,Sp009,0.115,-1924.269686,-1845.17013
"46,28",Sp013,N29,0.119,-1924.269955,-1845.17013
"46,29",Sp013,N30,0.119,-1849.245073,-1845.17013
"46,30",Sp013,N31,0.122,-1849.245072,-1845.17013
"46,31",Sp013,Sp025,0.122,-1868.224495,-1845.17013
"46,32",Sp013,Sp018,0.109,-1868.224493,-1845.17013
"46,33",Sp013,Sp023,0.093,-1889.096778,-1845.17013
"46,34",Sp013,Sp016,0.097,-1889.096260,-1845.17013
"46,35",Sp013,N36,0.091,-1928.072058,-1845.17013
"46,36",Sp013,Sp006,0.113,-1925.976325,-1845.17013
"46,37",Sp013,N38,0.091,-1849.245074,-1845.17013
"46,38",Sp013,Sp027,0.095,-1845.176891,-1845.17013
"46,39",Sp013,N40,0.091,-1854.364341,-1845.17013
"46,40",Sp013,N41,0.093,-1854.364338,-1845.17013
"46,41",Sp013,Sp007,0.092,-1928.072131,-1845.17013
"46,42",Sp013,Sp004,0.094,-1928.072126,-1845.17013
"46,43",Sp013,Sp021,0.095,-1849.245075,-1845.17013
"46,44",Sp013,N45,0.097,-1849.245075,-1845.17013
"46,45",Sp013,N48,0.104,-1854.364457,-1845.17013
"46,46",Sp013,Sp015,0.089,-1854.364462,-1845.17013
"46,47",Sp013,Sp019,0.100,-1859.243650,-1845.17013
"46,48",Sp013,Sp011,0.097,-1855.758342,-1845.17013
"46,49",Sp013,Sp022,0.091,-1849.245073,-1845.17013
"46,50",Sp013,Sp012,0.090,-1849.245076,-1845.17013
"46,51",Sp013,N54,0.097,-1859.242212,-1845.17013
"46,52",Sp013,Sp014,0.093,-1859.242216,-1845.17013
"46,53",Sp013,Sp029,0.094,-1863.779938,-1845.17013
"46,54",Sp013,Sp020,0.092,-1863.779939,-1845.17013
"47,0",N48,N1,0.103,-1882.094627,-1845.17013
"47,1",N48,Sp001,0.093,-1918.698046,-1845.17013
"47,2",N48,Sp000,0.095,-1918.698045,-1845.17013
"47,3",N48,N4,0.100,-1872.289193,-1845.17013
"47,4",N48,Sp010,0.096,-1880.613533,-1845.17013
"47,5",N48,N6,0.093,-1870.804528,-1845.17013
"47,6",N48,N7,0.093,-1872.565951,-1845.17013
"47,7",N48,N8,0.094,-1862.929767,-1845.17013
"47,8",N48,N9,0.093,-1865.566644,-1845.17013
"47,9",N48,Sp003,0.089,-1877.163903,-1845.17013
"47,10",N48,Sp002,0.092,-1877.163978,-1845.17013
"47,11",N48,N12,0.092,-1862.929615,-1845.17013
"47,12",N48,N13,0.103,-1862.929814,-1845.17013
"47,13",N48,N14,0.093,-1905.588560,-1845.17013
"47,14",N48,Sp008,0.095,-1905.587531,-1845.17013
"47,15",N48,N16,0.100,-1856.778187,-1845.17013
"47,16",N48,N17,0.094,-1862.929611,-1845.17013
"47,17",N48,Sp028,0.096,-1862.930097,-1845.17013
"47,18",N48,N19,0.091,-1862.930305,-1845.17013
"47,19",N48,N20,0.094,-1917.795018,-1845.17013
"47,20",N48,Sp005,0.095,-1917.793678,-1845.17013
"47,21",N48,N22,0.095,-1847.097818,-1845.17013
"47,22",N48,N23,0.093,-1859.785752,-1845.17013
"47,23",N48,Sp026,0.093,-1864.650515,-1845.17013
"47,24",N48,Sp024,0.098,-1864.650530,-1845.17013
"47,25",N48,N26,0.094,-1869.997481,-1845.17013
"47,26",N48,Sp017,0.092,-1869.997476,-1845.17013
"47,27",N48,Sp009,0.099,-1924.909038,-1845.17013
"47,28",N48,N29,0.093,-1924.909312,-1845.17013
"47,29",N48,N30,0.097,-1847.097819,-1845.17013
"47,30",N48,N31,0.093,-1845.176890,-1845.17013
"47,31",N48,Sp025,0.095,-1867.497940,-1845.17013
"47,32",N48,Sp018,0.095,-1867.499730,-1845.17013
"47,33",N48,Sp023,0.103,-1892.354345,-1845.17013
"47,34",N48,Sp016,0.096,-1892.353934,-1845.17013
"47,35",N48,N36,0.108,-1928.842375,-1845.17013
"47,36",N48,Sp006,0.095,-1926.642579,-1845.17013
"47,37",N48,N38,0.090,-1851.492472,-1845.17013
"47,38",N48,N39,0.093,-1851.492205,-1845.17013
"47,39",N48,N41,0.099,-1845.176890,-1845.17013
"47,40",N48,Sp015,no ll opt_no time,-1845.170130,-1845.17013
"47,41",N48,Sp007,0.092,-1928.842459,-1845.17013
"47,42",N48,Sp004,0.096,-1928.842455,-1845.17013
"47,43",N48,Sp021,0.092,-1851.492474,-1845.17013
"47,44",N48,N45,0.089,-1851.492474,-1845.17013
"47,45",N48,Sp027,0.091,-1851.440320,-1845.17013
"47,46",N48,Sp013,0.098,-1855.559838,-1845.17013
"47,47",N48,Sp019,0.107,-1844.853896,-1845.17013
"47,48",N48,Sp011,0.095,-1844.853895,-1845.17013
"47,49",N48,Sp022,0.092,-1851.492474,-1845.17013
"47,50",N48,Sp012,0.099,-1851.492475,-1845.17013
"48,0",Sp015,N1,0.099,-1883.124984,-1845.17013
"48,1",Sp015,Sp001,0.096,-1920.732385,-1845.17013
"48,2",Sp015,Sp000,0.092,-1920.732381,-1845.17013
"48,3",Sp015,N4,0.098,-1873.242015,-1845.17013
"48,4",Sp015,Sp010,0.100,-1883.125079,-1845.17013
"48,5",Sp015,N6,0.096,-1871.079402,-1845.17013
"48,6",Sp015,N7,0.097,-1873.368424,-1845.17013
"48,7",Sp015,N8,0.097,-1863.473164,-1845.17013
"48,8",Sp015,N9,0.096,-1865.263923,-1845.17013
"48,9",Sp015,Sp003,0.096,-1878.244184,-1845.17013
"48,10",Sp015,Sp002,0.099,-1878.244182,-1845.17013
"48,11",Sp015,N12,0.102,-1863.473034,-1845.17013
"48,12",Sp015,N13,0.095,-1863.742095,-1845.17013
"48,13",Sp015,N14,0.099,-1908.305119,-1845.17013
"48,14",Sp015,Sp008,0.095,-1908.304708,-1845.17013
"48,15",Sp015,N16,0.101,-1856.778294,-1845.17013
"48,16",Sp015,N17,0.097,-1863.473032,-1845.17013
"48,17",Sp015,Sp028,0.100,-1863.473723,-1845.17013
"48,18",Sp015,N19,0.098,-1863.473728,-1845.17013
"48,19",Sp015,N20,0.092,-1919.893383,-1845.17013
"48,20",Sp015,Sp005,0.098,-1919.842924,-1845.17013
"48,21",Sp015,N22,0.095,-1847.097821,-1845.17013
"48,22",Sp015,N23,0.100,-1856.778293,-1845.17013
"48,23",Sp015,Sp026,0.093,-1865.193954,-1845.17013
"48,24",Sp015,Sp024,0.094,-1865.193967,-1845.17013
"48,25",Sp015,N26,0.097,-1870.540920,-1845.17013
"48,26",Sp015,Sp017,0.109,-1870.540914,-1845.17013
"48,27",Sp015,Sp009,0.092,-1927.079367,-1845.17013
"48,28",Sp015,N29,0.096,-1927.079649,-1845.17013
"48,29",Sp015,N30,0.094,-1847.097821,-1845.17013
"48,30",Sp015,N31,0.090,-1845.176890,-1845.17013
"48,31",Sp015,Sp025,0.094,-1873.776090,-1845.17013
"48,32",Sp015,Sp018,0.094,-1867.844974,-1845.17013
"48,33",Sp015,Sp023,0.093,-1893.358873,-1845.17013
"48,34",Sp015,Sp016,0.095,-1893.358883,-1845.17013
"48,35",Sp015,N36,0.098,-1931.082043,-1845.17013
"48,36",Sp015,Sp006,0.093,-1928.826447,-1845.17013
"48,37",Sp015,N38,0.092,-1851.169380,-1845.17013
"48,38",Sp015,N39,0.093,-1851.169379,-1845.17013
"48,39",Sp015,N41,0.091,-1845.176890,-1845.17013
"48,40",Sp015,N48,0.091,-1845.176891,-1845.17013
"48,41",Sp015,Sp007,0.095,-1931.082133,-1845.17013
"48,42",Sp015,Sp004,0.094,-1931.082132,-1845.17013
"48,43",Sp015,Sp021,0.097,-1851.169381,-1845.17013
"48,44",Sp015,N45,0.093,-1851.169381,-1845.17013
"48,45",Sp015,Sp027,0.099,-1855.237119,-1845.17013
"48,46",Sp015,Sp013,0.099,-1855.237121,-1845.17013
"48,47",Sp015,Sp019,0.100,-1850.980911,-1845.17013
"48,48",Sp015,Sp011,0.092,-1850.981049,-1845.17013
"48,49",Sp015,N54,0.097,-1851.507393,-1845.17013
"48,50",Sp015,Sp014,0.093,-1851.506994,-1845.17013
"48,51",Sp015,Sp022,0.096,-1851.169380,-1845.17013
"48,52",Sp015,Sp012,0.094,-1851.169381,-1845.17013
"48,53",Sp015,Sp029,0.098,-1857.508995,-1845.17013
"48,54",Sp015,Sp020,0.093,-1857.508996,-1845.17013
"49,0",Sp019,N1,0.097,-1882.623246,-1845.17013
"49,1",Sp019,Sp001,0.094,-1918.985543,-1845.17013
"49,2",Sp019,Sp000,0.095,-1918.985541,-1845.17013
"49,3",Sp019,N4,0.089,-1872.762768,-1845.17013
"49,4",Sp019,Sp010,0.095,-1882.623225,-1845.17013
"49,5",Sp019,N6,0.297,-1871.132070,-1845.17013
"49,6",Sp019,N7,0.097,-1872.889257,-1845.17013
"49,7",Sp019,N8,0.095,-1863.269931,-1845.17013
"49,8",Sp019,N9,0.091,-1865.894013,-1845.17013
"49,9",Sp019,Sp003,0.098,-1877.500251,-1845.17013
"49,10",Sp019,Sp002,0.089,-1877.500248,-1845.17013
"49,11",Sp019,N12,0.094,-1863.269784,-1845.17013
"49,12",Sp019,N13,0.090,-1863.269987,-1845.17013
"49,13",Sp019,N14,0.101,-1907.605440,-1845.17013
"49,14",Sp019,Sp008,0.099,-1907.573852,-1845.17013
"49,15",Sp019,N16,0.093,-1862.581125,-1845.17013
"49,16",Sp019,N17,0.098,-1863.269777,-1845.17013
"49,17",Sp019,Sp028,0.097,-1863.270478,-1845.17013
"49,18",Sp019,N19,0.090,-1863.270478,-1845.17013
"49,19",Sp019,N20,0.095,-1918.103924,-1845.17013
"49,20",Sp019,Sp005,0.095,-1918.100403,-1845.17013
"49,21",Sp019,N22,0.089,-1852.901687,-1845.17013
"49,22",Sp019,N23,0.094,-1858.507527,-1845.17013
"49,23",Sp019,Sp026,0.093,-1864.990660,-1845.17013
"49,24",Sp019,Sp024,0.092,-1864.990531,-1845.17013
"49,25",Sp019,N26,0.093,-1870.337609,-1845.17013
"49,26",Sp019,Sp017,0.093,-1870.337676,-1845.17013
"49,27",Sp019,Sp009,0.093,-1925.212157,-1845.17013
"49,28",Sp019,N29,0.101,-1925.212437,-1845.17013
"49,29",Sp019,N30,0.093,-1851.835566,-1845.17013
"49,30",Sp019,N31,0.097,-1850.980648,-1845.17013
"49,31",Sp019,Sp025,0.095,-1867.542626,-1845.17013
"49,32",Sp019,Sp018,0.097,-1864.804620,-1845.17013
"49,33",Sp019,Sp023,0.090,-1892.688716,-1845.17013
"49,34",Sp019,Sp016,0.096,-1891.175628,-1845.17013
"49,35",Sp019,N36,0.091,-1929.143625,-1845.17013
"49,36",Sp019,Sp006,0.106,-1926.943916,-1845.17013
"49,37",Sp019,N38,0.094,-1851.835569,-1845.17013
"49,38",Sp019,N39,0.093,-1851.835567,-1845.17013
"49,39",Sp019,N40,0.103,-1845.504707,-1845.17013
"49,40",Sp019,Sp011,0.091,-1845.176891,-1845.17013
"49,41",Sp019,Sp007,0.093,-1929.143695,-1845.17013
"49,42",Sp019,Sp004,0.097,-1929.143693,-1845.17013
"49,43",Sp019,Sp021,0.102,-1851.835569,-1845.17013
"49,44",Sp019,N45,0.095,-1851.835569,-1845.17013
"49,45",Sp019,Sp027,0.095,-1855.903266,-1845.17013
"49,46",Sp019,Sp013,0.094,-1855.903268,-1845.17013
"49,47",Sp019,N48,0.096,-1845.504707,-1845.17013
"49,48",Sp019,Sp015,0.095,-1845.504707,-1845.17013
"49,49",Sp019,Sp022,0.100,-1851.835567,-1845.17013
"49,50",Sp019,Sp012,0.093,-1851.835569,-1845.17013
"49,51",Sp019,N54,0.087,-1845.180168,-1845.17013
"49,52",Sp019,Sp014,0.092,-1851.183807,-1845.17013
"49,53",Sp019,Sp029,0.092,-1845.180166,-1845.17013
"49,54",Sp019,Sp020,0.091,-1845.180167,-1845.17013
"50,0",Sp011,N1,0.096,-1882.090966,-1845.17013
"50,1",Sp011,Sp001,0.092,-1919.977125,-1845.17013
"50,2",Sp011,Sp000,0.102,-1919.977124,-1845.17013
"50,3",Sp011,N4,0.102,-1869.205041,-1845.17013
"50,4",Sp011,Sp010,0.095,-1882.091065,-1845.17013
"50,5",Sp011,N6,0.093,-1865.031006,-1845.17013
"50,6",Sp011,N7,0.096,-1869.205056,-1845.17013
"50,7",Sp011,N8,0.107,-1856.940092,-1845.17013
"50,8",Sp011,N9,0.093,-1863.185514,-1845.17013
"50,9",Sp011,Sp003,0.091,-1871.348299,-1845.17013
"50,10",Sp011,Sp002,0.091,-1871.348305,-1845.17013
"50,11",Sp011,N12,0.096,-1856.939893,-1845.17013
"50,12",Sp011,N13,0.095,-1856.940094,-1845.17013
"50,13",Sp011,N14,0.094,-1907.331967,-1845.17013
"50,14",Sp011,Sp008,0.098,-1907.331862,-1845.17013
"50,15",Sp011,N16,0.098,-1856.939528,-1845.17013
"50,16",Sp011,N17,0.097,-1856.939885,-1845.17013
"50,17",Sp011,Sp028,0.096,-1856.940582,-1845.17013
"50,18",Sp011,N19,0.096,-1856.940584,-1845.17013
"50,19",Sp011,N20,0.100,-1919.189249,-1845.17013
"50,20",Sp011,Sp005,0.089,-1919.189218,-1845.17013
"50,21",Sp011,N22,0.094,-1845.504707,-1845.17013
"50,22",Sp011,N23,0.095,-1856.939461,-1845.17013
"50,23",Sp011,Sp026,0.093,-1858.661766,-1845.17013
"50,24",Sp011,Sp024,0.092,-1858.661635,-1845.17013
"50,25",Sp011,N26,0.093,-1864.008638,-1845.17013
"50,26",Sp011,Sp017,0.095,-1864.008766,-1845.17013
"50,27",Sp011,Sp009,0.095,-1925.979711,-1845.17013
"50,28",Sp011,N29,0.096,-1925.979981,-1845.17013
"50,29",Sp011,N30,no ll opt_no time,-1845.497898,-1845.17013
"50,30",Sp011,N31,0.104,-1845.504707,-1845.17013
"50,31",Sp011,Sp025,0.095,-1865.079773,-1845.17013
"50,32",Sp011,Sp018,0.097,-1862.325651,-1845.17013
"50,33",Sp011,Sp023,0.098,-1886.359442,-1845.17013
"50,34",Sp011,Sp016,0.100,-1881.331016,-1845.17013
"50,35",Sp011,N36,0.089,-1929.779205,-1845.17013
"50,36",Sp011,Sp006,0.095,-1927.684507,-1845.17013
"50,37",Sp011,N38,no ll opt_no time,-1845.497898,-1845.17013
"50,38",Sp011,N39,0.097,-1845.504705,-1845.17013
"50,39",Sp011,N40,0.094,-1850.980648,-1845.17013
"50,40",Sp011,Sp019,0.093,-1845.176891,-1845.17013
"50,41",Sp011,Sp007,0.092,-1929.779278,-1845.17013
"50,42",Sp011,Sp004,0.107,-1929.779273,-1845.17013
"50,43",Sp011,Sp021,no ll opt_no time,-1845.497898,-1845.17013
"50,44",Sp011,N45,no ll opt_no time,-1845.497898,-1845.17013
"50,45",Sp011,Sp027,0.092,-1849.572736,-1845.17013
"50,46",Sp011,Sp013,0.093,-1849.572738,-1845.17013
"50,47",Sp011,N48,0.092,-1850.981047,-1845.17013
"50,48",Sp011,Sp015,0.097,-1850.981050,-1845.17013
"50,49",Sp011,Sp022,0.091,-1845.504705,-1845.17013
"50,50",Sp011,Sp012,no ll opt_no time,-1845.497898,-1845.17013
"50,51",Sp011,N54,0.094,-1850.657437,-1845.17013
"50,52",Sp011,Sp014,0.100,-1856.113119,-1845.17013
"50,53",Sp011,Sp029,0.092,-1850.657436,-1845.17013
